episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.3691237843036651,direct,,running
0,2,2,-0.3541669583320618,direct,,running
0,3,3,-0.33923849821090696,direct,,running
0,4,4,-0.3243420457839966,direct,,running
0,5,5,-0.3094818091392517,direct,,running
0,6,6,-0.2946628367900848,direct,,running
0,7,7,-0.2798911100625992,direct,,running
0,8,8,-0.2651738381385803,direct,,running
0,9,9,-0.2505197143554687,direct,,running
0,10,10,-0.23593931555747985,direct,,running
0,11,11,-120.0,direct,intruder,entered_big_circle
1,12,1,-0.3973392641544342,direct,,running
1,13,2,-0.3823462224006653,direct,,running
1,14,3,-0.36736857652664184,direct,,running
1,15,4,-0.3524081206321716,direct,,running
1,16,5,-0.3374668991565704,direct,,running
1,17,6,-0.3225472903251648,direct,,running
1,18,7,-0.30765208363533014,direct,,running
1,19,8,-0.3000815665721893,direct,,running
1,20,9,-0.28512897551059724,direct,,running
1,21,10,-0.2702005839347839,direct,,running
1,22,11,-0.25530008435249324,direct,,running
1,23,12,-0.24043206632137296,direct,,running
1,24,13,-0.22560197472572327,direct,,running
1,25,14,-0.21081656873226168,direct,,running
1,26,15,-0.20294853806495664,direct,,running
1,27,16,-0.19085275888442993,direct,,running
1,28,17,-0.18368942499160767,direct,,running
1,29,18,-0.17699682176113127,direct,,running
1,30,19,-0.1618482357263565,direct,,running
1,31,20,-0.15563038647174834,direct,,running
1,32,21,-0.1500272041559219,direct,,running
1,33,22,-0.14510108590126036,direct,,running
1,34,23,-0.14091513812541961,direct,,running
1,35,24,-0.13753084003925323,direct,,running
1,36,25,-0.13500512301921844,direct,,running
1,37,26,-0.13338710576295854,direct,,running
1,38,27,-0.13271489650011062,direct,,running
1,39,28,-120.0,direct,intruder,entered_big_circle
2,40,1,-0.40041363596916196,direct,,running
2,41,2,-0.38549649477005005,direct,,running
2,42,3,-0.3705929434299469,direct,,running
2,43,4,-0.3557046270370483,direct,,running
2,44,5,-0.34083333373069763,direct,,running
2,45,6,-0.32598114967346187,direct,,running
2,46,7,-0.3111506199836731,direct,,running
2,47,8,-0.303364143371582,direct,,running
2,48,9,-0.29588541746139524,direct,,running
2,49,10,-0.28092450261116025,direct,,running
2,50,11,-0.2659776902198791,direct,,running
2,51,12,-0.2587040966749191,direct,,running
2,52,13,-0.25181585907936094,direct,,running
2,53,14,-0.2367585217952728,direct,,running
2,54,15,-0.2217062747478485,direct,,running
2,55,16,-0.21516275465488435,direct,,running
2,56,17,-0.2025274312496185,direct,,running
2,57,18,-0.19687160909175871,direct,,running
2,58,19,-0.19180966079235076,direct,,running
2,59,20,-0.18738741338253018,direct,,running
2,60,21,-120.0,direct,intruder,entered_big_circle
3,61,1,-0.43543343305587767,direct,,running
3,62,2,-0.4210560655593871,direct,,running
3,63,3,-0.41200603604316705,direct,,running
3,64,4,-0.4031526124477386,direct,,running
3,65,5,-0.3945082998275756,direct,,running
3,66,6,-0.3860863780975341,direct,,running
3,67,7,-0.3779010272026062,direct,,running
3,68,8,-0.36996717810630797,direct,,running
3,69,9,-0.36230061411857606,direct,,running
3,70,10,-0.35491776823997495,direct,,running
3,71,11,-0.34783603906631466,direct,,running
3,72,12,-0.34107345104217524,direct,,running
3,73,13,-0.3346486902236938,direct,,running
3,74,14,-0.3285809195041656,direct,,running
3,75,15,-0.3228899097442627,direct,,running
3,76,16,-0.31759551525115964,direct,,running
3,77,17,-0.302647784948349,direct,,running
3,78,18,-0.2877072310447693,direct,,running
3,79,19,-0.2727725332975387,direct,,running
3,80,20,-0.25784457981586456,direct,,running
3,81,21,-0.24292451202869414,direct,,running
3,82,22,-0.22801364421844478,direct,,running
3,83,23,-0.21311366617679597,direct,,running
3,84,24,-0.19822669982910152,direct,,running
3,85,25,-0.1833554482460022,direct,,running
3,86,26,-0.16850343108177185,direct,,running
3,87,27,-0.15367521107196808,direct,,running
3,88,28,-0.13887703776359558,direct,,running
3,89,29,-0.13534070014953614,direct,,running
3,90,30,-120.0,direct,intruder,entered_big_circle
4,91,1,-0.4350979959964752,direct,,running
4,92,2,-0.42093378067016596,direct,,running
4,93,3,-0.40681580066680906,direct,,running
4,94,4,-0.39274859189987177,direct,,running
4,95,5,-0.378737256526947,direct,,running
4,96,6,-0.36478779673576356,direct,,running
4,97,7,-0.35090684056282045,direct,,running
4,98,8,-0.3371020710468292,direct,,running
4,99,9,-0.3233822560310364,direct,,running
4,100,10,-0.3097576892375946,direct,,running
4,101,11,-0.29623998165130616,direct,,running
4,102,12,-0.2828428691625595,direct,,running
4,103,13,-0.2695822602510452,direct,,running
4,104,14,-0.2564768767356872,direct,,running
4,105,15,-0.2435487753152847,direct,,running
4,106,16,-0.23082389295101166,direct,,running
4,107,17,-0.2183330303430557,direct,,running
4,108,18,-0.2061129158735275,direct,,running
4,109,19,-0.194207284450531,direct,,running
4,110,20,-0.18266838550567627,direct,,running
4,111,21,-0.17155862510204314,direct,,running
4,112,22,-0.16095238089561462,direct,,running
4,113,23,-0.15093796610832214,direct,,running
4,114,24,-0.1416190093755722,direct,,running
4,115,25,-0.1331156587600708,direct,,running
4,116,26,-0.12556377112865447,direct,,running
4,117,27,-0.11911219865083694,direct,,running
4,118,28,-0.11391616821289063,direct,,running
4,119,29,-120.0,direct,intruder,entered_big_circle
5,120,1,-0.38722919583320614,direct,,running
5,121,2,-0.37285866498947146,direct,,running
5,122,3,-0.35854058027267455,direct,,running
5,123,4,-0.34428090214729307,direct,,running
5,124,5,-0.3300863599777222,direct,,running
5,125,6,-0.315964869260788,direct,,running
5,126,7,-0.3064894771575928,direct,,running
5,127,8,-0.2923186963796615,direct,,running
5,128,9,-0.2782318985462189,direct,,running
5,129,10,-0.2642408764362335,direct,,running
5,130,11,-0.25035971760749814,direct,,running
5,131,12,-0.2366051888465881,direct,,running
5,132,13,-0.22162568032741548,direct,,running
5,133,14,-0.21152827799320217,direct,,running
5,134,15,-0.20168277382850647,direct,,running
5,135,16,-0.19212255835533137,direct,,running
5,136,17,-0.18288602590560912,direct,,running
5,137,18,-0.17401731073856352,direct,,running
5,138,19,-0.16556674599647522,direct,,running
5,139,20,-0.1508697247505188,direct,,running
5,140,21,-0.13623848617076875,direct,,running
5,141,22,-0.12792690157890318,direct,,running
5,142,23,-0.12022236347198487,direct,,running
5,143,24,-0.11322448760271073,direct,,running
5,144,25,-0.10704459011554718,direct,,running
5,145,26,-0.10180291891098023,direct,,running
5,146,27,-120.0,direct,intruder,entered_big_circle
6,147,1,-0.3491534090042114,direct,,running
6,148,2,-0.33885548472404475,direct,,running
6,149,3,-0.3287548279762268,direct,,running
6,150,4,-0.3148730373382568,direct,,running
6,151,5,-0.3010769253969192,direct,,running
6,152,6,-0.2909202909469604,direct,,running
6,153,7,-0.28100152671337125,direct,,running
6,154,8,-0.2713449096679687,direct,,running
6,155,9,-0.2619775331020355,direct,,running
6,156,10,-0.252929345369339,direct,,running
6,157,11,-0.24423353135585782,direct,,running
6,158,12,-120.0,direct,intruder,entered_big_circle
7,159,1,-0.4238716578483581,direct,,running
7,160,2,-0.20976699948310856,detour,,running
7,161,3,-0.2026483452320099,detour,,running
7,162,4,-0.19559069037437443,detour,,running
7,163,5,-0.18860000133514407,detour,,running
7,164,6,-0.1816829895973206,detour,,running
7,165,7,-0.17484714746475222,detour,,running
7,166,8,-0.17037597060203555,detour,,running
7,167,9,-0.16356141328811646,detour,,running
7,168,10,-0.15684430956840517,detour,,running
7,169,11,-0.15220054745674136,detour,,running
7,170,12,-0.14473216295242314,detour,,running
7,171,13,-0.13806814312934879,detour,,running
7,172,14,-0.13153062224388123,detour,,running
7,173,15,-0.12665059328079226,detour,,running
7,174,16,-0.12017227768898012,detour,,running
7,175,17,-0.11520160198211671,detour,,running
7,176,18,-0.11027242898941042,detour,,running
7,177,19,-0.1053893005847931,detour,,running
7,178,20,-0.10055731892585756,detour,,running
7,179,21,-0.09578218221664428,detour,,running
7,180,22,-0.08898476123809815,detour,,running
7,181,23,-0.08411307096481324,detour,,running
7,182,24,-0.07930928826332093,detour,,running
7,183,25,-0.07245752573013306,detour,,running
7,184,26,-0.0675483500957489,detour,,running
7,185,27,-0.06077130198478699,detour,,running
7,186,28,-0.054240099191665656,detour,,running
7,187,29,-0.04899332880973816,detour,,running
7,188,30,-0.043829426765441895,detour,,running
7,189,31,-0.03876476645469665,detour,,running
7,190,32,-0.033819410800933834,detour,,running
7,191,33,-0.029018137454986576,detour,,running
7,192,34,-0.021904555559158323,detour,,running
7,193,35,-0.017142373919486996,detour,,running
7,194,36,-0.0127200996875763,detour,,running
7,195,37,-0.00615444839000702,detour,,running
7,196,38,-0.002019277811050414,detour,,running
7,197,39,0.003379263877868653,detour,,running
7,198,40,0.009260671734809878,detour,,running
7,199,41,0.012470164299011231,detour,,running
7,200,42,0.01697199881076813,detour,,running
7,201,43,0.021257215142250062,detour,,running
7,202,44,100.0,detour,interceptor,intercepted_before_small_circle
8,203,1,-0.20303908348083496,detour,,running
8,204,2,-0.19647212982177734,detour,,running
8,205,3,-0.18990217208862306,detour,,running
8,206,4,-0.18332986593246461,detour,,running
8,207,5,-0.17675592064857487,detour,,running
8,208,6,-0.17018111109733583,detour,,running
8,209,7,-0.16360648632049563,detour,,running
8,210,8,-0.15703307151794438,detour,,running
8,211,9,-0.1504620945453644,detour,,running
8,212,10,-0.14389498591423036,detour,,running
8,213,11,-0.13733336687088016,detour,,running
8,214,12,-0.1307791090011597,detour,,running
8,215,13,-0.12423439979553225,detour,,running
8,216,14,-0.1177017664909363,detour,,running
8,217,15,-0.11118414163589478,detour,,running
8,218,16,-0.10468500614166261,detour,,running
8,219,17,-0.09820839524269104,detour,,running
8,220,18,-0.09175911903381348,detour,,running
8,221,19,-0.08534289360046388,detour,,running
8,222,20,-0.07896658539772033,detour,,running
8,223,21,-0.0726384139060974,detour,,running
8,224,22,-0.06636838674545287,detour,,running
8,225,23,-0.06016865730285645,detour,,running
8,226,24,-0.05405426383018493,detour,,running
8,227,25,-0.04804370760917663,detour,,running
8,228,26,-0.04216011822223663,detour,,running
8,229,27,-0.03643243074417114,detour,,running
8,230,28,-0.03089702188968657,detour,,running
8,231,29,-0.025599998831748953,detour,,running
8,232,30,-0.02062832176685333,detour,,running
8,233,31,-0.016068107485771185,detour,,running
8,234,32,-0.012348524332046508,detour,,running
8,235,33,-0.01168341398239136,detour,,running
8,236,34,-0.007553783655166624,detour,,running
8,237,35,-0.0034619843959808327,detour,,running
8,238,36,0.0006550574302673362,detour,,running
8,239,37,0.004774817228317255,detour,,running
8,240,38,0.008740892410278325,detour,,running
8,241,39,0.01218530178070068,detour,,running
8,242,40,0.016830103993415835,detour,,running
8,243,41,0.018705322742462158,detour,,running
8,244,42,0.023846886456012732,detour,,running
8,245,43,0.02875460624694824,detour,,running
8,246,44,0.03349310100078583,detour,,running
8,247,45,0.038001942038536074,detour,,running
8,248,46,0.04126252062618733,detour,,running
8,249,47,0.03855007752776146,detour,,running
8,250,48,0.0307864585518837,detour,,running
8,251,49,0.029236079156398774,detour,,running
8,252,50,0.03143454879522324,detour,,running
8,253,51,0.03362532421946526,detour,,running
8,254,52,0.035812208950519564,detour,,running
8,255,53,0.037123437002301224,detour,,running
8,256,54,0.037158548608422284,detour,,running
