episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.12922920107841493,direct,,running
0,2,2,-0.13224210143089296,direct,,running
0,3,3,-0.13538674235343934,direct,,running
0,4,4,-0.13866130709648133,direct,,running
0,5,5,-0.1420639169216156,direct,,running
0,6,6,-0.14559242725372315,direct,,running
0,7,7,-0.14924469113349917,direct,,running
0,8,8,-0.15301833987236024,direct,,running
0,9,9,-0.15691094517707826,direct,,running
0,10,10,-0.16092006206512452,direct,,running
0,11,11,-0.16504308342933657,direct,,running
0,12,12,-0.1692773723602295,direct,,running
0,13,13,-0.17362027525901796,direct,,running
0,14,14,-0.17806902170181277,direct,,running
0,15,15,-0.1826209878921509,direct,,running
0,16,16,-120.0,direct,intruder,entered_big_circle
1,17,1,-0.2196586799621582,direct,,running
1,18,2,-0.21013097167015077,direct,,running
1,19,3,-0.20060350179672243,direct,,running
1,20,4,-0.19107625484466553,direct,,running
1,21,5,-0.18154929161071778,direct,,running
1,22,6,-0.17202261090278628,direct,,running
1,23,7,-0.17075454115867617,direct,,running
1,24,8,-0.1612382471561432,direct,,running
1,25,9,-0.1553398656845093,direct,,running
1,26,10,-0.1458393669128418,direct,,running
1,27,11,-0.14491408348083498,direct,,running
1,28,12,-0.13544156908988955,direct,,running
1,29,13,-0.13473129510879517,direct,,running
1,30,14,-0.12530016064643862,direct,,running
1,31,15,-0.12483024239540103,direct,,running
1,32,16,-0.12456986427307129,direct,,running
1,33,17,-0.11525703072547913,direct,,running
1,34,18,-0.11528199434280398,direct,,running
1,35,19,-0.10606712043285371,direct,,running
1,36,20,-0.10641199707984925,direct,,running
1,37,21,-0.10700435221195223,direct,,running
1,38,22,-0.09906103909015657,direct,,running
1,39,23,-0.10009029626846314,direct,,running
1,40,24,-0.10494791507720949,direct,,running
1,41,25,-0.09616197168827059,direct,,running
1,42,26,-0.09753104984760286,direct,,running
1,43,27,-0.10228985905647278,direct,,running
1,44,28,-0.10385441064834595,direct,,running
1,45,29,-0.1085550606250763,direct,,running
1,46,30,-0.10107225298881532,direct,,running
1,47,31,-120.0,direct,intruder,entered_big_circle
2,48,1,-0.1658012044429779,direct,,running
2,49,2,-0.16511901855468752,direct,,running
2,50,3,-0.17041298866271973,direct,,running
2,51,4,-0.16992308735847475,direct,,running
2,52,5,-0.16066723585128787,direct,,running
2,53,6,-0.16058663964271547,direct,,running
2,54,7,-0.15144423007965088,direct,,running
2,55,8,-0.15170315742492677,direct,,running
2,56,9,-0.15221890568733218,direct,,running
2,57,10,-0.14333795189857484,direct,,running
2,58,11,-0.14424448370933535,direct,,running
2,59,12,-0.13973708033561708,direct,,running
2,60,13,-0.14074368834495546,direct,,running
2,61,14,-0.14592764258384705,direct,,running
2,62,15,-0.14717468023300173,direct,,running
2,63,16,-120.0,direct,intruder,entered_big_circle
3,64,1,-0.18753238439559938,direct,,running
3,65,2,-0.18968666434288026,direct,,running
3,66,3,-0.19505673408508303,direct,,running
3,67,4,-0.1922030019760132,direct,,running
3,68,5,-0.19759315848350525,direct,,running
3,69,6,-0.19492235302925112,direct,,running
3,70,7,-0.20033068895339967,direct,,running
3,71,8,-0.2057405149936676,direct,,running
3,72,9,-0.20327129244804384,direct,,running
3,73,10,-0.2086969888210297,direct,,running
3,74,11,-0.20641653418540956,direct,,running
