episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.16957570910453798,direct,,running
0,2,2,-0.16024083614349366,direct,,running
0,3,3,-0.15092621445655824,direct,,running
0,4,4,-0.15072760105133057,direct,,running
0,5,5,-0.14151906013488771,direct,,running
0,6,6,-0.13234398722648621,direct,,running
0,7,7,-0.1278680557012558,direct,,running
0,8,8,-0.11884451270103456,direct,,running
0,9,9,-0.11168988823890687,direct,,running
0,10,10,-0.10283794701099397,direct,,running
0,11,11,-120.0,direct,intruder,entered_big_circle
1,12,1,-0.1670035493373871,direct,,running
1,13,2,-0.16322645187377932,direct,,running
1,14,3,-0.1596194064617157,direct,,running
1,15,4,-0.15619141340255738,direct,,running
1,16,5,-0.15295186042785647,direct,,running
1,17,6,-0.1499105226993561,direct,,running
1,18,7,-0.14707728028297426,direct,,running
1,19,8,-0.1444624137878418,direct,,running
1,20,9,-0.14207622051239016,direct,,running
1,21,10,-0.13992913126945497,direct,,running
1,22,11,-0.13803160667419434,direct,,running
1,23,12,-0.12858902812004092,direct,,running
1,24,13,-0.11915229082107545,direct,,running
1,25,14,-0.10972221434116364,direct,,running
1,26,15,-0.10823044896125794,direct,,running
1,27,16,-0.10705132424831393,direct,,running
1,28,17,-0.10619714856147769,direct,,running
1,29,18,-0.10567947208881379,direct,,running
1,30,19,-0.09659735262393954,direct,,running
1,31,20,-0.09655912041664125,direct,,running
1,32,21,-0.09689750015735626,direct,,running
1,33,22,-0.09762067258358004,direct,,running
1,34,23,-0.09873503029346467,direct,,running
1,35,24,-0.1002449095249176,direct,,running
1,36,25,-0.10215260505676271,direct,,running
1,37,26,-0.09431681871414185,direct,,running
1,38,27,-0.09689217627048494,direct,,running
1,39,28,-120.0,direct,intruder,entered_big_circle
2,40,1,-0.17833119630813601,direct,,running
2,41,2,-0.16902467966079712,direct,,running
2,42,3,-0.15972784996032716,direct,,running
2,43,4,-0.15044191241264346,direct,,running
2,44,5,-0.1411681342124939,direct,,running
2,45,6,-0.13190800547599793,direct,,running
2,46,7,-0.12266334414482119,direct,,running
2,47,8,-0.11343620657920839,direct,,running
2,48,9,-0.10436627626419068,direct,,running
2,49,10,-0.09513329744338991,direct,,running
2,50,11,-0.08772651553153993,direct,,running
2,51,12,-0.08367255449295044,direct,,running
2,52,13,-0.07989335596561434,direct,,running
2,53,14,-0.0705134814977646,direct,,running
2,54,15,-0.06311079740524295,direct,,running
2,55,16,-0.05394418835639955,direct,,running
2,56,17,-0.04731712460517884,direct,,running
2,57,18,-0.044543009996414196,direct,,running
2,58,19,-0.04221932709217073,direct,,running
2,59,20,-0.040383999943733234,direct,,running
2,60,21,-120.0,direct,intruder,entered_big_circle
3,61,1,-0.19157933950424197,direct,,running
3,62,2,-0.18265837550163272,direct,,running
3,63,3,-0.1737667977809906,direct,,running
3,64,4,-0.16490768909454348,direct,,running
3,65,5,-0.15608432888984683,direct,,running
3,66,6,-0.14730056047439577,direct,,running
3,67,7,-0.13856078028678895,direct,,running
3,68,8,-0.14004792094230653,direct,,running
3,69,9,-0.13442406296730042,direct,,running
3,70,10,-0.12894179582595827,direct,,running
3,71,11,-0.12361286163330079,direct,,running
3,72,12,-0.11845001578330996,direct,,running
3,73,13,-0.11346707224845887,direct,,running
3,74,14,-0.10867912471294405,direct,,running
3,75,15,-0.1041024160385132,direct,,running
3,76,16,-0.09975444078445436,direct,,running
3,77,17,-0.09565398812294007,direct,,running
3,78,18,-0.09182111561298373,direct,,running
3,79,19,-0.08827695369720459,direct,,running
3,80,20,-0.08504380822181704,direct,,running
3,81,21,-0.0821447914838791,direct,,running
3,82,22,-0.0836177456378937,direct,,running
3,83,23,-0.0814176380634308,direct,,running
3,84,24,-0.07961364865303042,direct,,running
3,85,25,-0.08539123535156251,direct,,running
3,86,26,-0.08407110095024109,direct,,running
3,87,27,-0.08992238938808443,direct,,running
3,88,28,-0.09578173875808717,direct,,running
3,89,29,-0.09500546693801881,direct,,running
3,90,30,-120.0,direct,intruder,entered_big_circle
4,91,1,-0.19581223964691163,direct,,running
4,92,2,-0.18695317625999452,direct,,running
4,93,3,-0.17812100887298585,direct,,running
4,94,4,-0.1693184506893158,direct,,running
4,95,5,-0.16054842114448548,direct,,running
4,96,6,-0.15181445240974428,direct,,running
4,97,7,-0.14312037467956545,direct,,running
4,98,8,-0.13447073221206665,direct,,running
4,99,9,-0.12587063550949099,direct,,running
4,100,10,-0.11732604622840884,direct,,running
4,101,11,-0.10884390711784364,direct,,running
4,102,12,-0.10043222129344942,direct,,running
4,103,13,-0.09210043489933015,direct,,running
4,104,14,-0.08385959088802339,direct,,running
4,105,15,-0.0746810168027878,direct,,running
4,106,16,-0.06661444127559663,direct,,running
4,107,17,-0.05868175327777864,direct,,running
4,108,18,-0.05090485632419586,direct,,running
4,109,19,-0.04412055611610413,direct,,running
4,110,20,-0.03636447608470919,direct,,running
4,111,21,-0.029560238122940063,direct,,running
4,112,22,-0.021830295324325566,direct,,running
4,113,23,-0.014338964223861717,direct,,running
4,114,24,-0.007139785885810879,direct,,running
4,115,25,0.00010923683643340731,direct,,running
4,116,26,0.007168441712856299,direct,,running
4,117,27,0.004782120883464816,direct,,running
4,118,28,0.0004116141796112055,direct,,running
4,119,29,-120.0,direct,intruder,entered_big_circle
5,120,1,-0.16023336172103883,direct,,running
5,121,2,-0.1552043879032135,direct,,running
5,122,3,-0.15032102823257448,direct,,running
5,123,4,-0.1455931329727173,direct,,running
5,124,5,-0.1410313403606415,direct,,running
5,125,6,-0.13664682745933535,direct,,running
5,126,7,-0.13245166301727296,direct,,running
5,127,8,-0.12845843911170962,direct,,running
5,128,9,-0.12468040347099305,direct,,running
5,129,10,-0.12113160729408265,direct,,running
5,130,11,-0.11782654881477359,direct,,running
5,131,12,-0.11478035330772401,direct,,running
5,132,13,-0.11200850367546084,direct,,running
5,133,14,-0.1095267939567566,direct,,running
5,134,15,-0.10735118448734285,direct,,running
5,135,16,-0.10549760341644288,direct,,running
5,136,17,-0.10398166835308076,direct,,running
5,137,18,-0.10281853258609774,direct,,running
5,138,19,-0.1020225763320923,direct,,running
5,139,20,-0.09299240291118624,direct,,running
5,140,21,-0.08400459289550782,direct,,running
5,141,22,-0.08175122857093811,direct,,running
5,142,23,-0.08206992447376252,direct,,running
5,143,24,-0.08284422278404238,direct,,running
5,144,25,-0.0840820074081421,direct,,running
5,145,26,-0.08578809022903444,direct,,running
5,146,27,-120.0,direct,intruder,entered_big_circle
6,147,1,-0.15367386221885682,direct,,running
6,148,2,-0.14766677618026736,direct,,running
6,149,3,-0.1418005955219269,direct,,running
6,150,4,-0.1360879421234131,direct,,running
6,151,5,-0.130542688369751,direct,,running
6,152,6,-0.12518007814884188,direct,,running
6,153,7,-0.12001684486865999,direct,,running
6,154,8,-0.11507122814655305,direct,,running
6,155,9,-0.11036310672760011,direct,,running
