episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.16292748212814334,direct,,running
0,2,2,-0.15697855710983277,direct,,running
0,3,3,-0.1510839855670929,direct,,running
0,4,4,-0.15147186279296876,direct,,running
0,5,5,-0.15192612767219543,direct,,running
0,6,6,-0.1524472987651825,direct,,running
0,7,7,-0.15303569793701172,direct,,running
0,8,8,-0.15369165897369386,direct,,running
0,9,9,-0.15441543817520142,direct,,running
0,10,10,-0.15520721435546878,direct,,running
0,11,11,-0.15606710076332095,direct,,running
0,12,12,-0.1569951152801514,direct,,running
0,13,13,-0.1579912579059601,direct,,running
0,14,14,-100.0,direct,intruder,entered_big_circle
1,15,1,-0.24678179383277898,direct,,running
1,16,2,-0.24452601432800297,direct,,running
1,17,3,-0.24232373595237733,direct,,running
1,18,4,-0.24017657995224,direct,,running
1,19,5,-0.23808628678321841,direct,,running
1,20,6,-0.23605454921722413,direct,,running
1,21,7,-0.2340831315517426,direct,,running
1,22,8,-0.2321738636493683,direct,,running
1,23,9,-0.23032854557037355,direct,,running
1,24,10,-0.2285490071773529,direct,,running
1,25,11,-0.2268371796607971,direct,,running
1,26,12,-0.21986233353614806,direct,,running
1,27,13,-0.2182401514053345,direct,,running
1,28,14,-0.21669190287590026,direct,,running
1,29,15,-0.2152196860313416,direct,,running
1,30,16,-0.2138255274295807,direct,,running
1,31,17,-0.2125114715099335,direct,,running
1,32,18,-0.21127960443496707,direct,,running
1,33,19,-0.2101319468021393,direct,,running
1,34,20,-0.20907047748565677,direct,,running
1,35,21,-0.20235138297080996,direct,,running
1,36,22,-0.20142361879348752,direct,,running
1,37,23,-0.20058952927589419,direct,,running
1,38,24,-0.19985109329223633,direct,,running
1,39,25,-0.1992102837562561,direct,,running
1,40,26,-0.19866897821426394,direct,,running
1,41,27,-0.19225253224372865,direct,,running
1,42,28,-100.0,direct,intruder,entered_big_circle
2,43,1,-0.197894743680954,direct,,running
2,44,2,-0.19609186410903934,direct,,running
2,45,3,-0.19439396023750305,direct,,running
2,46,4,-0.19280434608459474,direct,,running
2,47,5,-0.1913264608383179,direct,,running
2,48,6,-0.18996363043785097,direct,,running
2,49,7,-0.18871917486190798,direct,,running
2,50,8,-0.1875963842868805,direct,,running
2,51,9,-0.1865984058380127,direct,,running
2,52,10,-0.18572841048240663,direct,,running
2,53,11,-0.18498933672904969,direct,,running
2,54,12,-0.1843840277194977,direct,,running
2,55,13,-0.18391517162322998,direct,,running
2,56,14,-0.1835853135585785,direct,,running
2,57,15,-100.0,direct,intruder,entered_big_circle
3,58,1,-0.22153709292411805,direct,,running
3,59,2,-0.21819841623306274,direct,,running
3,60,3,-0.21492603778839112,direct,,running
3,61,4,-0.21172294378280643,direct,,running
3,62,5,-0.20859243035316466,direct,,running
3,63,6,-0.20553782939910892,direct,,running
3,64,7,-0.20256263971328736,direct,,running
3,65,8,-0.1996704971790314,direct,,running
3,66,9,-0.19686515688896178,direct,,running
3,67,10,-0.19415058851242065,direct,,running
3,68,11,-0.19153086304664615,direct,,running
3,69,12,-0.18901010513305666,direct,,running
3,70,13,-0.18659267783164982,direct,,running
3,71,14,-0.1842829442024231,direct,,running
3,72,15,-0.18208548188209536,direct,,running
3,73,16,-0.18000484466552738,direct,,running
3,74,17,-0.17804570555686952,direct,,running
3,75,18,-0.17621280908584597,direct,,running
3,76,19,-0.1745108759403229,direct,,running
3,77,20,-0.17294467449188236,direct,,running
3,78,21,-0.1715188300609589,direct,,running
3,79,22,-0.1702380394935608,direct,,running
3,80,23,-0.16910680294036867,direct,,running
3,81,24,-100.0,direct,intruder,entered_big_circle
4,82,1,-0.17924484968185425,direct,,running
4,83,2,-0.17898463368415835,direct,,running
4,84,3,-0.17880352497100832,direct,,running
4,85,4,-0.17870276331901552,direct,,running
4,86,5,-100.0,direct,intruder,entered_big_circle
5,87,1,-0.1798709607124329,direct,,running
5,88,2,-0.17465070843696598,direct,,running
5,89,3,-0.16951502323150638,direct,,running
5,90,4,-0.17056701540946964,direct,,running
5,91,5,-0.17166983842849734,direct,,running
5,92,6,-0.17282334923744205,direct,,running
5,93,7,-0.17402737498283388,direct,,running
5,94,8,-0.1752817189693451,direct,,running
5,95,9,-0.1765861010551453,direct,,running
5,96,10,-0.1779403066635132,direct,,running
5,97,11,-0.17934396624565127,direct,,running
5,98,12,-100.0,direct,intruder,entered_big_circle
6,99,1,-0.1812486028671265,direct,,running
6,100,2,-0.18111417651176454,direct,,running
6,101,3,-0.1810382103919983,direct,,running
6,102,4,-0.18102155685424806,direct,,running
6,103,5,-0.18106494307518006,direct,,running
