episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.1398207974433899,direct,,running
0,2,2,-0.13224210143089296,direct,,running
0,3,3,-0.13538674235343934,direct,,running
0,4,4,-0.12805549502372743,direct,,running
0,5,5,-0.13146352887153626,direct,,running
0,6,6,-0.12470079064369202,direct,,running
0,7,7,-0.12839027762413027,direct,,running
0,8,8,-0.1216657602787018,direct,,running
0,9,9,-0.12564236342906954,direct,,running
0,10,10,-0.1192766809463501,direct,,running
0,11,11,-0.12355017423629763,direct,,running
0,12,12,-0.11758513987064362,direct,,running
0,13,13,-0.12216292977333071,direct,,running
0,14,14,-0.11664154767990113,direct,,running
0,15,15,-0.12152822375297548,direct,,running
0,16,16,-120.0,direct,intruder,entered_big_circle
1,17,1,-0.2196586799621582,direct,,running
1,18,2,-0.21834923028945924,direct,,running
1,19,3,-0.208828763961792,direct,,running
1,20,4,-0.207663094997406,direct,,running
1,21,5,-0.19815556287765504,direct,,running
1,22,6,-0.1971468031406403,direct,,running
1,23,7,-0.18765889525413515,direct,,running
1,24,8,-0.18682181239128115,direct,,running
1,25,9,-0.1773619341850281,direct,,running
1,26,10,-0.17671308279037476,direct,,running
1,27,11,-0.17623140692710879,direct,,running
1,28,12,-0.16684955120086672,direct,,running
1,29,13,-0.16658532857894898,direct,,running
1,30,14,-0.1665025568008423,direct,,running
1,31,15,-0.16557094097137454,direct,,running
1,32,16,-0.16586801528930664,direct,,running
1,33,17,-0.15674704909324647,direct,,running
1,34,18,-0.15731811046600344,direct,,running
1,35,19,-0.14831830501556398,direct,,running
1,36,20,-0.14918947577476502,direct,,running
1,37,21,-0.15027462720870974,direct,,running
1,38,22,-0.1515756666660309,direct,,running
1,39,23,-0.1530941140651703,direct,,running
1,40,24,-0.1548308038711548,direct,,running
1,41,25,-0.1464924466609955,direct,,running
1,42,26,-0.14859767198562623,direct,,running
1,43,27,-0.15092954397201538,direct,,running
1,44,28,-0.15348704934120178,direct,,running
1,45,29,-0.1562685787677765,direct,,running
1,46,30,-0.15927195668220523,direct,,running
1,47,31,-120.0,direct,intruder,entered_big_circle
2,48,1,-0.1658012044429779,direct,,running
2,49,2,-0.16511901855468752,direct,,running
2,50,3,-0.16465962052345276,direct,,running
2,51,4,-0.16442846298217775,direct,,running
2,52,5,-0.1564533364772797,direct,,running
2,53,6,-0.15661822199821474,direct,,running
2,54,7,-0.14757609724998474,direct,,running
2,55,8,-0.14809895396232606,direct,,running
2,56,9,-0.14888477087020877,direct,,running
2,57,10,-0.1499368715286255,direct,,running
2,58,11,-0.15125771522521975,direct,,running
2,59,12,-0.1428105640411377,direct,,running
2,60,13,-0.14456825017929079,direct,,running
2,61,14,-0.14660829782485962,direct,,running
2,62,15,-0.14893042445182803,direct,,running
2,63,16,-120.0,direct,intruder,entered_big_circle
3,64,1,-0.19602872848510744,direct,,running
3,65,2,-0.19288639068603516,direct,,running
3,66,3,-0.19824287056922915,direct,,running
3,67,4,-0.19527553200721742,direct,,running
