episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.12922920107841493,direct,,running
0,2,2,-0.13224210143089296,direct,,running
0,3,3,-0.13538674235343934,direct,,running
0,4,4,-0.13866130709648133,direct,,running
0,5,5,-0.1420639169216156,direct,,running
0,6,6,-0.145214980840683,direct,,running
0,7,7,-0.14864196896553042,direct,,running
0,8,8,-0.15219332218170167,direct,,running
0,9,9,-0.1552243721485138,direct,,running
0,10,10,-0.15879807710647584,direct,,running
0,11,11,-0.16249257087707522,direct,,running
0,12,12,-0.16540667653083801,direct,,running
0,13,13,-0.16912158489227297,direct,,running
0,14,14,-0.17201891183853152,direct,,running
0,15,15,-0.17575387716293336,direct,,running
0,16,16,-120.0,direct,intruder,entered_big_circle
1,17,1,-0.22652728080749512,direct,,running
1,18,2,-0.21699620485305787,direct,,running
1,19,3,-0.207465158700943,direct,,running
1,20,4,-0.1979340970516205,direct,,running
1,21,5,-0.188403080701828,direct,,running
1,22,6,-0.17887201905250552,direct,,running
1,23,7,-0.1693409872055054,direct,,running
1,24,8,-0.1598099708557129,direct,,running
1,25,9,-0.15027895450592044,direct,,running
1,26,10,-0.14074793815612793,direct,,running
1,27,11,-0.1312169659137726,direct,,running
1,28,12,-0.12168597936630252,direct,,running
1,29,13,-0.1121549928188324,direct,,running
1,30,14,-0.10262403547763826,direct,,running
1,31,15,-0.09309309363365176,direct,,running
1,32,16,-0.09169595062732697,direct,,running
1,33,17,-0.08217272758483887,direct,,running
1,34,18,-0.07265038311481478,direct,,running
1,35,19,-0.06312906682491304,direct,,running
1,36,20,-0.0620172655582428,direct,,running
1,37,21,-0.05252469360828402,direct,,running
1,38,22,-0.05173068940639497,direct,,running
1,39,23,-0.04229551672935486,direct,,running
1,40,24,-0.04188000202178957,direct,,running
1,41,25,-0.032544950842857384,direct,,running
1,42,26,-0.032583549022674574,direct,,running
1,43,27,-0.023412156701087955,direct,,running
1,44,28,-0.02399864077568055,direct,,running
1,45,29,-0.025012713670730602,direct,,running
1,46,30,-0.016333596110343948,direct,,running
1,47,31,-120.0,direct,intruder,entered_big_circle
2,48,1,-0.17209941864013673,direct,,running
2,49,2,-0.16264113426208499,direct,,running
2,50,3,-0.15319249153137207,direct,,running
2,51,4,-0.1437546515464783,direct,,running
2,52,5,-0.1343290162086487,direct,,running
2,53,6,-0.12491728305816652,direct,,running
2,54,7,-0.11552133023738861,direct,,running
2,55,8,-0.1061434829235077,direct,,running
2,56,9,-0.10567572474479678,direct,,running
2,57,10,-0.09640917360782625,direct,,running
2,58,11,-0.09634815812110903,direct,,running
2,59,12,-0.09251264810562135,direct,,running
2,60,13,-0.0833092486858368,direct,,running
2,61,14,-0.0834636437892914,direct,,running
2,62,15,-0.07445097863674165,direct,,running
2,63,16,-120.0,direct,intruder,entered_big_circle
3,64,1,-0.19602872848510744,direct,,running
3,65,2,-0.20136524081230164,direct,,running
3,66,3,-0.20670452475547793,direct,,running
3,67,4,-0.21204649090766908,direct,,running
3,68,5,-0.21739104986190796,direct,,running
3,69,6,-0.22273817181587222,direct,,running
3,70,7,-0.22808776736259462,direct,,running
3,71,8,-0.23343974709510804,direct,,running
3,72,9,-0.2387940812110901,direct,,running
3,73,10,-0.2441506659984589,direct,,running
3,74,11,-0.24950950026512148,direct,,running
3,75,12,-0.25487048029899595,direct,,running
