episode,ops_episode_len,ops_episode_reward,ops_winner,ops_reason,ops_final_intruder_policy,baseline_episode_len,baseline_winner,baseline_reason,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win
0,11,-123.10004283189774,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-123.0225399106741,False,False
1,28,-125.99823546975853,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-126.30133783638477,False,False
2,21,-125.47567589879036,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-125.5990681797266,False,False
3,30,-130.04587095618248,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-128.69295641720294,False,False
4,29,-128.01588253706694,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-127.21788212984801,False,False
5,27,-125.8291659271717,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-125.94396527320147,False,False
6,12,-123.1320552533865,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-123.23512082159519,False,False
7,43,95.61169437497854,interceptor,intercepted_before_small_circle,detour,44,interceptor,intercepted_before_small_circle,95.89320238649846,True,True
8,36,96.63467009514572,interceptor,intercepted_before_small_circle,detour,67,interceptor,intercepted_before_small_circle,97.47160868026316,True,True
9,40,96.161261793077,interceptor,intercepted_before_small_circle,detour,211,intruder,entered_big_circle,-122.28591076925397,True,False
10,32,97.9682114237547,interceptor,intercepted_before_small_circle,detour,13,intruder,entered_big_circle,-123.14693119645119,True,False
11,80,-170.34235429763794,intruder,entered_small_circle,attack,31,intruder,entered_big_circle,-128.81440963447093,False,False
12,129,-134.65231131076814,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-122.63366711437702,False,False
13,23,-124.51229102879762,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-124.57777840465307,False,False
14,11,-123.43678812384606,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-122.9593921840191,False,False
15,24,-124.4509723562002,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-125.7080394911766,False,False
16,10,-122.6434097880125,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-122.64440278053284,False,False
17,21,-125.2911220908165,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-126.16358158290386,False,False
18,21,-125.39488222002984,intruder,entered_big_circle,direct,63,interceptor,intercepted_before_small_circle,94.8124290677905,False,True
19,40,93.71901002436876,interceptor,intercepted_before_small_circle,detour,61,interceptor,intercepted_before_small_circle,96.33673160374164,True,True
20,28,98.48166728645565,interceptor,intercepted_before_small_circle,detour,30,interceptor,intercepted_before_small_circle,98.3091075783968,True,True
21,30,98.2746854415536,interceptor,intercepted_before_small_circle,detour,182,intruder,entered_big_circle,-123.2999036821723,True,False
22,38,97.11159238249064,interceptor,intercepted_before_small_circle,detour,17,intruder,entered_big_circle,-124.70737881124019,True,False
23,36,-222.7815945059061,intruder,active_collision,attack,26,intruder,entered_big_circle,-127.15184006392955,False,False
24,217,-135.3742063345015,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-122.79006938040257,False,False
25,11,-123.39554962813854,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-123.27804487347603,False,False
26,23,-125.27118287354708,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-125.62307031869888,False,False
27,6,-121.53956480920314,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-121.49765119552612,False,False
28,27,-125.7842812924087,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-126.39607887625694,False,False
29,27,-127.70841938316822,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-127.42380389034749,False,False
30,7,-121.78332376539709,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-121.8299696302414,False,False
31,49,94.46156408309936,interceptor,intercepted_before_small_circle,detour,67,interceptor,intercepted_before_small_circle,94.39868342705071,True,True
32,59,97.0440378756076,interceptor,intercepted_before_small_circle,detour,47,interceptor,intercepted_before_small_circle,96.48903901815414,True,True
33,35,97.57210043877365,interceptor,intercepted_before_small_circle,detour,49,interceptor,intercepted_before_small_circle,96.60199177086353,True,True
34,217,-135.30711010485888,intruder,entered_big_circle,direct,162,intruder,entered_big_circle,-126.81814292803406,False,False
35,17,-125.70104119837283,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-125.78530691623688,False,False
36,28,-126.1597133782506,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-126.3835239392519,False,False
37,13,-122.4263582971692,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-122.51504193365574,False,False
38,7,-121.68099982500075,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-121.68099982500077,False,False
39,24,-127.05904734313488,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-127.01532944917679,False,False
40,16,-124.4119860470295,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-124.32586180865765,False,False
41,44,92.34210507243871,interceptor,intercepted_before_small_circle,detour,26,intruder,entered_big_circle,-129.33010213375093,True,False
42,38,96.4898427131772,interceptor,intercepted_before_small_circle,detour,19,intruder,entered_big_circle,-125.49888628304005,True,False
43,48,94.7287998008728,interceptor,intercepted_before_small_circle,detour,56,interceptor,intercepted_before_small_circle,93.16505260765553,True,True
44,31,97.68145877867936,interceptor,intercepted_before_small_circle,detour,40,interceptor,intercepted_before_small_circle,97.94178825005889,True,True
45,211,-145.34263283193113,intruder,entered_big_circle,direct,62,interceptor,intercepted_before_small_circle,97.37133177906274,False,True
46,8,-122.55182073831558,intruder,entered_big_circle,direct,172,intruder,entered_big_circle,-126.10589315220713,False,False
47,28,-127.1963997465372,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-126.71053017944098,False,False
48,22,-125.71569396018982,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-125.79375618159771,False,False
49,22,-126.21260052382948,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-125.82100598871708,False,False
50,13,-123.91943577945231,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-123.82311026871204,False,False
51,19,-126.26413323163986,intruder,entered_big_circle,direct,19,intruder,entered_big_circle,-125.37957731366157,False,False
52,35,95.8994923210144,interceptor,intercepted_before_small_circle,detour,23,intruder,entered_big_circle,-124.76021476656199,True,False
53,27,98.28163568615912,interceptor,intercepted_before_small_circle,detour,4,intruder,entered_big_circle,-120.79987248957157,True,False
54,40,97.7507594203949,interceptor,intercepted_before_small_circle,detour,24,intruder,entered_big_circle,-125.30073746025562,True,False
55,35,96.70649577587842,interceptor,intercepted_before_small_circle,detour,49,interceptor,intercepted_before_small_circle,96.02051999241114,True,True
56,37,-223.6771718369424,intruder,active_collision,attack,83,interceptor,intercepted_before_small_circle,97.53801206901669,False,True
57,206,-157.92749540597197,intruder,entered_big_circle,direct,162,intruder,active_collision,-223.53727054804563,False,False
58,11,-123.00331147015096,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-123.8292515361309,False,False
59,7,-121.61756077766418,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-121.62683777570724,False,False
60,16,-124.44647987484932,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-124.50062580704689,False,False
61,16,-124.73036472201348,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-124.36303446888924,False,False
62,20,-125.58562567472458,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-125.67513633906842,False,False
63,14,-123.59465640068056,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-123.49007362902164,False,False
64,8,-122.02411698520184,intruder,entered_big_circle,direct,8,intruder,entered_big_circle,-121.86463626146316,False,False
65,37,94.2103382730484,interceptor,intercepted_before_small_circle,detour,26,intruder,entered_big_circle,-127.10295304656029,True,False
66,35,96.73741398513316,interceptor,intercepted_before_small_circle,detour,5,intruder,entered_big_circle,-121.46658998370171,True,False
67,33,97.32921453595162,interceptor,intercepted_before_small_circle,detour,12,intruder,entered_big_circle,-123.18065353691578,True,False
68,44,95.84396608293056,interceptor,intercepted_before_small_circle,detour,27,intruder,entered_big_circle,-127.57565679609776,True,False
69,30,97.77835491806267,interceptor,intercepted_before_small_circle,detour,33,interceptor,intercepted_before_small_circle,96.32296736717224,True,True
70,219,-140.31217781990767,intruder,entered_big_circle,direct,50,interceptor,intercepted_before_small_circle,96.76064901858568,False,True
71,27,-128.40307090342046,intruder,entered_big_circle,direct,86,interceptor,passive_intercept,115.18879264593124,False,True
72,22,-125.204902934134,intruder,entered_big_circle,direct,160,intruder,entered_big_circle,-124.94901711463928,False,False
73,13,-123.25041933476923,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-123.25041933476925,False,False
74,13,-123.77651359558104,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-123.5508132737875,False,False
75,17,-124.28390243709087,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-124.26476283431053,False,False
76,43,94.28295396447182,interceptor,intercepted_before_small_circle,detour,28,intruder,entered_big_circle,-129.0293407511711,True,False
77,37,97.22648706525564,interceptor,intercepted_before_small_circle,detour,13,intruder,entered_big_circle,-123.50246197998524,True,False
78,47,95.24898319333792,interceptor,intercepted_before_small_circle,detour,29,intruder,entered_big_circle,-128.4757203090191,True,False
79,42,95.64961120426656,interceptor,intercepted_before_small_circle,detour,21,intruder,entered_big_circle,-127.05850971639157,True,False
80,201,-148.05337748587135,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-124.52838553190232,False,False
81,19,-125.10311231791972,intruder,entered_big_circle,direct,49,interceptor,intercepted_before_small_circle,95.13893275529146,False,True
82,25,-125.7609277704358,intruder,entered_big_circle,direct,44,interceptor,intercepted_before_small_circle,96.74033995687962,False,True
83,18,-124.67103023052216,intruder,entered_big_circle,direct,35,interceptor,intercepted_before_small_circle,97.3715820005536,False,True
84,16,-124.87903218567372,intruder,entered_big_circle,direct,202,intruder,entered_big_circle,-122.22500698909164,False,False
85,23,-124.66863735586404,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-125.2316713643074,False,False
86,15,-123.99029728114606,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-124.15237054169178,False,False
87,33,97.2157213139534,interceptor,intercepted_before_small_circle,detour,5,intruder,entered_big_circle,-121.18202397167683,True,False
88,45,95.18452029287816,interceptor,intercepted_before_small_circle,detour,30,intruder,entered_big_circle,-129.54581799447536,True,False
89,47,95.20875263601542,interceptor,intercepted_before_small_circle,detour,31,intruder,entered_big_circle,-128.83120147585868,True,False
90,33,97.61850758969784,interceptor,intercepted_before_small_circle,detour,16,intruder,entered_big_circle,-123.96053852438926,True,False
91,65,-165.88412237644195,intruder,entered_small_circle,attack,18,intruder,entered_big_circle,-125.28176008284092,False,False
92,102,-145.52586951494217,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-124.04518915176392,False,False
93,17,-124.43504201829434,intruder,entered_big_circle,direct,54,interceptor,intercepted_before_small_circle,96.69252476252615,False,True
94,27,-125.79078916966915,intruder,entered_big_circle,direct,111,intruder,active_collision,-221.0128199711442,False,False
95,5,-121.4225831115246,intruder,entered_big_circle,direct,160,intruder,entered_big_circle,-125.0676657794416,False,False
96,16,-123.96151433587076,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-123.96195324361324,False,False
97,28,-127.99341676354408,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-127.34598858177662,False,False
98,13,-123.38877755820752,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-123.3254446041584,False,False
99,15,-124.97522533178328,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-124.66513383030892,False,False
100,30,-127.72221504241227,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-127.85827557682991,False,False
101,5,-121.40623829603196,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-121.37022332787514,False,False
102,46,95.50412886291744,interceptor,intercepted_before_small_circle,detour,31,intruder,entered_big_circle,-128.57645683586597,True,False
103,44,95.64252756804228,interceptor,intercepted_before_small_circle,detour,43,interceptor,intercepted_before_small_circle,92.06152220398188,True,True
104,43,96.01254431039096,interceptor,intercepted_before_small_circle,detour,80,interceptor,intercepted_before_small_circle,97.33640623413027,True,True
105,28,98.21362782597542,interceptor,intercepted_before_small_circle,detour,39,interceptor,intercepted_before_small_circle,98.2457173344493,True,True
106,56,-165.9506490290165,intruder,entered_small_circle,attack,180,intruder,entered_big_circle,-125.90949506834149,False,False
107,107,-144.95613793492316,intruder,entered_big_circle,direct,25,intruder,entered_big_circle,-126.06049057781696,False,False
108,12,-122.93853441536426,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-122.86963845849037,False,False
109,20,-124.1349963092804,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-124.44912858247757,False,False
110,5,-121.04081827938556,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-121.0495914274454,False,False
111,24,-125.6155607688427,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-125.60861816585064,False,False
112,16,-124.39221976697443,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-124.3805601209402,False,False
113,20,-125.18369288086892,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-125.13736204743385,False,False
114,24,-126.1471651557088,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-126.14716515570879,False,False
115,27,-127.66213226675988,intruder,entered_big_circle,direct,52,interceptor,intercepted_before_small_circle,94.00152408272028,False,True
116,38,94.41272229135036,interceptor,intercepted_before_small_circle,detour,58,interceptor,intercepted_before_small_circle,96.86757732287049,True,True
117,29,97.87007188171148,interceptor,intercepted_before_small_circle,detour,30,interceptor,intercepted_before_small_circle,97.90112504124642,True,True
