episode,global_step,episode_step,reward,episode_reward_so_far,intruder_policy,response_policy,response_policy_correct,winner,reason,collision,intruder_distance,agent_distance,interceptor_action_x,interceptor_action_y
0,1,1,-0.16322583317756653,-0.16322583317756653,direct,direct,True,,running,False,1.2314952611923218,1.074002981185913,0.02199999988079071,-0.02199999988079071
0,2,2,-0.16414522886276248,-0.327371062040329,direct,direct,True,,running,False,1.2154953479766846,1.0745999813079834,-0.02199999988079071,0.02199999988079071
0,3,3,-0.1588966226577759,-0.4862676846981049,direct,direct,True,,running,False,1.1994953155517578,1.0443569421768188,-0.02199999988079071,-0.02199999988079071
0,4,4,-0.15369593262672426,-0.6399636173248291,direct,direct,True,,running,False,1.1834954023361206,1.0143535137176514,-0.02199999988079071,-0.02199999988079071
0,5,5,-0.14854749798774722,-0.7885111153125763,direct,direct,True,,running,False,1.1674953699111938,0.9846113324165344,-0.02199999988079071,-0.02199999988079071
0,6,6,-0.14962324857711795,-0.9381343638896943,direct,direct,True,,running,False,1.1514954566955566,0.9859901070594788,-0.02199999988079071,0.02199999988079071
0,7,7,-0.14993213176727296,-1.0880664956569672,direct,direct,True,,running,False,1.1354954242706299,0.9835345149040222,0.02199999988079071,0.02199999988079071
0,8,8,-0.14482444286346435,-1.2328909385204316,direct,direct,True,,running,False,1.1194953918457031,0.9539960622787476,-0.02199999988079071,-0.02199999988079071
0,9,9,-0.14593379855155947,-1.378824737071991,direct,direct,True,,running,False,1.103495478630066,0.9555428624153137,-0.02199999988079071,0.02199999988079071
0,10,10,-0.14093667626380924,-1.5197614133358002,direct,direct,True,,running,False,1.0874954462051392,0.9265572428703308,-0.02199999988079071,-0.02199999988079071
0,11,11,-0.14213155865669252,-1.6618929719924926,direct,direct,True,,running,False,1.0714954137802124,0.9285316467285156,-0.02199999988079071,0.02199999988079071
0,12,12,-0.13725799083709717,-1.7991509628295899,direct,direct,True,,running,False,1.0554955005645752,0.9001638293266296,-0.02199999988079071,-0.02199999988079071
0,13,13,-0.13854299545288087,-1.9376939582824708,direct,direct,True,,running,False,1.0394954681396484,0.9025888442993164,-0.02199999988079071,0.02199999988079071
0,14,14,-0.1398649847507477,-2.0775589430332184,direct,direct,True,,running,False,1.0234955549240112,0.9051988124847412,-0.02199999988079071,0.02199999988079071
0,15,15,-0.13518708109855654,-2.212746024131775,direct,direct,True,,running,False,1.0074955224990845,0.8778092861175537,-0.02199999988079071,-0.02199999988079071
0,16,16,-100.0,-102.21274602413177,direct,direct,True,intruder,entered_big_circle,False,0.9914956092834473,0.8808952569961548,-0.02199999988079071,0.02199999988079071
1,17,1,-0.25584429860115054,-0.25584429860115054,direct,direct,True,,running,False,1.4730299711227417,1.597478985786438,-0.02199999988079071,-0.02199999988079071
1,18,2,-0.25310864210128786,-0.5089529407024385,direct,direct,True,,running,False,1.4570300579071045,1.5798007249832153,0.02199999988079071,-0.02199999988079071
1,19,3,-0.25044503569602966,-0.7593979763984682,direct,direct,True,,running,False,1.4410301446914673,1.5624827146530151,0.02199999988079071,-0.02199999988079071
1,20,4,-0.2478559410572052,-1.0072539174556734,direct,direct,True,,running,False,1.4250301122665405,1.5455372333526611,0.02199999988079071,-0.02199999988079071
1,21,5,-0.24534377813339237,-1.2525976955890656,direct,direct,True,,running,False,1.4090301990509033,1.5289764404296875,0.02199999988079071,-0.02199999988079071
1,22,6,-0.24291113376617435,-1.49550882935524,direct,direct,True,,running,False,1.3930301666259766,1.5128132104873657,0.02199999988079071,-0.02199999988079071
1,23,7,-0.24056055307388305,-1.7360693824291231,direct,direct,True,,running,False,1.3770301342010498,1.4970602989196777,0.02199999988079071,-0.02199999988079071
1,24,8,-0.23829465270042421,-1.9743640351295473,direct,direct,True,,running,False,1.3610302209854126,1.4817308187484741,0.02199999988079071,-0.02199999988079071
