episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.16368376374244692,direct,,running
0,2,2,-0.1584885334968567,direct,,running
0,3,3,-0.15334428310394288,direct,,running
0,4,4,-0.15369593262672426,direct,,running
0,5,5,-0.14854749798774722,direct,,running
0,6,6,-0.14962324857711795,direct,,running
0,7,7,-0.15073369503021242,direct,,running
0,8,8,-0.1499827837944031,direct,,running
0,9,9,-0.14491086363792421,direct,,running
0,10,10,-0.139903119802475,direct,,running
0,11,11,-0.13395280003547672,direct,,running
0,12,12,-0.1351034498214722,direct,,running
0,13,13,-0.13629228830337525,direct,,running
0,14,14,-0.13751904129981996,direct,,running
0,15,15,-0.13762361168861392,direct,,running
0,16,16,-100.0,direct,intruder,entered_big_circle
1,17,1,-0.24707967400550843,direct,,running
1,18,2,-0.24031474351882937,direct,,running
1,19,3,-0.23354981303215028,direct,,running
1,20,4,-0.22678491234779358,direct,,running
1,21,5,-0.22002002954483035,direct,,running
1,22,6,-0.21325517654418946,direct,,running
1,23,7,-0.20649034738540653,direct,,running
1,24,8,-0.20454469084739685,direct,,running
1,25,9,-0.19778214454650878,direct,,running
1,26,10,-0.1949588453769684,direct,,running
1,27,11,-0.19300577998161317,direct,,running
1,28,12,-0.19019390106201173,direct,,running
1,29,13,-0.18342875599861147,direct,,running
1,30,14,-0.18146744132041934,direct,,running
1,31,15,-0.17470432281494142,direct,,running
1,32,16,-0.1728188192844391,direct,,running
1,33,17,-0.16606063604354862,direct,,running
1,34,18,-0.15930295944213868,direct,,running
1,35,19,-0.15254585504531865,direct,,running
1,36,20,-0.1507613754272461,direct,,running
1,37,21,-0.1490658736228943,direct,,running
1,38,22,-0.14233217000961307,direct,,running
1,39,23,-0.1385568952560425,direct,,running
1,40,24,-0.13706919908523563,direct,,running
1,41,25,-0.1303802049160004,direct,,running
1,42,26,-0.12902667880058288,direct,,running
1,43,27,-0.12778771281242374,direct,,running
1,44,28,-0.12117499470710755,direct,,running
1,45,29,-0.12009884476661684,direct,,running
1,46,30,-0.11333337187767031,direct,,running
1,47,31,-100.0,direct,intruder,entered_big_circle
2,48,1,-0.19818703293800358,direct,,running
2,49,2,-0.1915214812755585,direct,,running
2,50,3,-0.1935135221481323,direct,,running
2,51,4,-0.18685557603836062,direct,,running
2,52,5,-0.18540087103843692,direct,,running
2,53,6,-0.1787866747379303,direct,,running
2,54,7,-0.17218518614768985,direct,,running
2,55,8,-0.16559771060943607,direct,,running
2,56,9,-0.16437568426132204,direct,,running
2,57,10,-0.15785161018371582,direct,,running
2,58,11,-0.15680827260017396,direct,,running
2,59,12,-0.15036285281181336,direct,,running
2,60,13,-0.1495177483558655,direct,,running
2,61,14,-0.15147369861602783,direct,,running
2,62,15,-0.1451208329200745,direct,,running
2,63,16,-100.0,direct,intruder,entered_big_circle
3,64,1,-0.21684017539024356,direct,,running
3,65,2,-0.2138595020771027,direct,,running
3,66,3,-0.21204171538352967,direct,,running
3,67,4,-0.2052869236469269,direct,,running
3,68,5,-0.19853401541709897,direct,,running
3,69,6,-0.19178320527076723,direct,,running
3,70,7,-0.19007854819297793,direct,,running
3,71,8,-0.1920216476917267,direct,,running
3,72,9,-0.1852863109111786,direct,,running
3,73,10,-0.181484112739563,direct,,running
3,74,11,-0.17477059125900268,direct,,running
3,75,12,-0.1732626056671143,direct,,running
3,76,13,-0.1665781891345978,direct,,running
3,77,14,-0.15990116953849795,direct,,running
3,78,15,-0.15854512810707094,direct,,running
3,79,16,-0.15190853834152224,direct,,running
3,80,17,-0.1484732723236084,direct,,running
3,81,18,-0.14181889653205873,direct,,running
3,82,19,-0.14055074810981752,direct,,running
3,83,20,-0.13394743561744693,direct,,running
3,84,21,-0.1328444814682007,direct,,running
3,85,22,-0.12630730628967285,direct,,running
3,86,23,-0.1253904139995575,direct,,running
3,87,24,-0.11893840193748477,direct,,running
3,88,25,-0.11251876711845399,direct,,running
3,89,26,-0.10613629579544069,direct,,running
3,90,27,-100.0,direct,intruder,entered_big_circle
4,91,1,-0.17346827149391175,direct,,running
4,92,2,-0.16738808512687686,direct,,running
4,93,3,-0.16264642238616944,direct,,running
4,94,4,-0.1579598641395569,direct,,running
4,95,5,-100.0,direct,intruder,entered_big_circle
5,96,1,-0.18016334533691408,direct,,running
5,97,2,-0.17430608034133913,direct,,running
5,98,3,-0.17548869013786317,direct,,running
5,99,4,-0.17671855449676516,direct,,running
5,100,5,-0.17697033643722535,direct,,running
5,101,6,-0.17109876036643984,direct,,running
5,102,7,-0.16616197586059572,direct,,running
5,103,8,-0.15943597912788393,direct,,running
5,104,9,-0.15459939002990725,direct,,running
5,105,10,-0.15478958845138552,direct,,running
