episode,ops_episode_len,ops_episode_reward,ops_winner,ops_reason,ops_final_intruder_policy,baseline_episode_len,baseline_winner,baseline_reason,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win
0,16,-102.14113672971726,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.0034255862236,False,False
1,31,-107.24653052687646,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-107.30984081625938,False,False
2,16,-102.68722572922708,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.93977385163308,False,False
3,27,-103.93936519384384,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-105.03583252191544,False,False
4,5,-100.63996844530104,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-100.73175795316696,False,False
5,14,-102.14072486042976,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-102.03734129548073,False,False
6,9,-101.35841110825538,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-101.1931844818592,False,False
7,23,-105.72071802139284,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-104.82313465595246,False,False
8,14,-102.55700347900392,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-101.7098373579979,False,False
9,69,-115.0035492169857,intruder,entered_small_circle,detour,276,intruder,active_collision,-160.6893137514591,False,False
10,45,95.95289617985487,interceptor,intercepted_before_small_circle,detour,49,intruder,entered_big_circle,-103.73965134799481,True,False
11,43,96.52362872838974,interceptor,intercepted_before_small_circle,detour,26,intruder,entered_big_circle,-103.45260766148567,True,False
12,88,-104.38670973449943,intruder,entered_small_circle,attack,8,intruder,entered_big_circle,-101.12573353767395,False,False
13,81,-107.40765928030014,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-102.22752310395241,False,False
14,20,-103.24519518852236,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-102.95072628498077,False,False
15,17,-102.1289621269703,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-102.48146117091179,False,False
16,19,-102.5226304101944,intruder,entered_big_circle,direct,19,intruder,entered_big_circle,-103.8513891029358,False,False
17,16,-102.27099311947822,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.73776608109475,False,False
18,10,-101.56201510071756,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-101.24775042176246,False,False
19,22,-105.03450056076048,intruder,entered_big_circle,direct,297,intruder,active_collision,-165.46469445288182,False,False
20,15,-102.26597353458403,intruder,entered_big_circle,direct,45,intruder,entered_big_circle,-107.43424003362655,False,False
21,6,-100.8285410284996,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.87956807613372,False,False
22,18,-102.75796613812446,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-102.34550784945488,False,False
23,14,-102.22799807667732,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-101.69045146584511,False,False
24,310,-162.0810645261406,intruder,active_collision,attack,6,intruder,entered_big_circle,-100.75854701399803,False,False
25,23,-103.39872666120527,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-104.76920169115067,False,False
26,24,-104.22068214297296,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-104.13166319012642,False,False
27,29,-105.82593943357467,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-106.37227212667466,False,False
28,20,-103.78543567895888,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-101.93986771345139,False,False
29,24,-104.32149354696274,intruder,entered_big_circle,direct,270,intruder,active_collision,-132.6645570167899,False,False
30,22,-103.26129679441452,intruder,entered_big_circle,direct,68,intruder,entered_small_circle,-119.73658869385719,False,False
31,18,-102.83595633625984,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-103.64939169406891,False,False
32,69,-113.92989610016346,intruder,entered_small_circle,detour,20,intruder,entered_big_circle,-103.0444781446457,False,False
33,37,97.43453849643468,interceptor,intercepted_before_small_circle,detour,13,intruder,entered_big_circle,-102.2335115981102,True,False
34,39,96.88803760677575,interceptor,intercepted_before_small_circle,detour,17,intruder,entered_big_circle,-103.41812100172042,True,False
35,49,-104.38681361854076,intruder,active_collision,attack,17,intruder,entered_big_circle,-103.0142077422142,False,False
36,139,-102.73992219150064,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-101.34601899385453,False,False
37,4,-100.60649940252304,intruder,entered_big_circle,direct,4,intruder,entered_big_circle,-100.56854352235794,False,False
38,19,-102.29316789984703,intruder,entered_big_circle,direct,19,intruder,entered_big_circle,-102.78170096755028,False,False
39,22,-104.46119264125824,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-103.64013112545014,False,False
40,29,-104.56592790961264,intruder,entered_big_circle,direct,293,intruder,active_collision,-169.62509848445654,False,False
41,14,-102.50861102223396,intruder,entered_big_circle,direct,48,intruder,entered_big_circle,-109.9932921347022,False,False
42,30,-105.0526064479351,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-102.77422839641571,False,False
43,30,-104.7970836663246,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-104.1946103835106,False,False
44,96,-131.23122608959676,intruder,entered_small_circle,detour,32,intruder,entered_big_circle,-104.92047570109368,False,False
45,235,-153.97316635042424,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-103.73662810802459,False,False
46,22,-103.78678784132003,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-103.00652724266052,False,False
47,11,-101.5976249039173,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-101.82030028700828,False,False
48,27,-105.2985943889618,intruder,entered_big_circle,direct,275,intruder,active_collision,-159.42121521323918,False,False
49,28,-104.33183825731278,intruder,entered_big_circle,direct,51,intruder,entered_big_circle,-113.55220849514008,False,False
50,31,-105.15332434177398,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-104.09561731815339,False,False
51,10,-101.14930852890016,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-101.39930542945862,False,False
52,18,-103.7278982114792,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-103.5963198852539,False,False
53,85,-128.64014561712744,intruder,entered_small_circle,detour,26,intruder,entered_big_circle,-105.10546022057534,False,False
54,110,-112.669786837101,intruder,entered_small_circle,attack,7,intruder,entered_big_circle,-100.9340829706192,False,False
55,127,-111.2092906332016,intruder,active_collision,attack,17,intruder,entered_big_circle,-102.77050655841828,False,False
56,30,-103.9298332476616,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-103.63221448898315,False,False
57,7,-100.99236206173896,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-101.12258062720299,False,False
58,20,-102.01996027469634,intruder,entered_big_circle,direct,290,intruder,active_collision,-159.6037964576483,False,False
59,26,-103.3807575941086,intruder,entered_big_circle,direct,44,intruder,entered_big_circle,-105.34972030699252,False,False
60,26,-104.77567359805109,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-105.35055027604103,False,False
61,28,-103.28811740994452,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-106.29234577536583,False,False
62,16,-103.39776549339294,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-102.11679273843765,False,False
63,11,-101.4650920689106,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-101.50802642703056,False,False
64,340,-143.89216992497438,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-101.07555089950561,False,False
65,27,-104.04388662934304,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-104.96119901299477,False,False
66,8,-101.31841293692588,intruder,entered_big_circle,direct,8,intruder,entered_big_circle,-101.29022072672844,False,False
67,4,-100.46975197076796,intruder,entered_big_circle,direct,4,intruder,entered_big_circle,-100.47194023609161,False,False
68,20,-104.03547615647317,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-104.12186689019202,False,False
69,18,-103.67315724611282,intruder,entered_big_circle,direct,37,interceptor,intercepted_before_small_circle,96.45729123592376,False,True
70,9,-101.34327958106996,intruder,entered_big_circle,direct,254,intruder,active_collision,-156.2821877810359,False,False
71,15,-102.70758321523668,intruder,entered_big_circle,direct,42,intruder,entered_big_circle,-109.41260325968265,False,False
72,6,-100.86482664346696,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.83093756437302,False,False
73,6,-100.6611387848854,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-100.66311786174774,False,False
74,26,-105.91951271891594,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-103.84960471987725,False,False
75,7,-101.02781250238418,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-100.95107635021209,False,False
76,153,65.50105735242366,interceptor,intercepted_before_small_circle,detour,17,intruder,entered_big_circle,-102.52739661693573,True,False
77,141,-102.94794023633004,intruder,active_collision,attack,8,intruder,entered_big_circle,-101.03149861216545,False,False
78,27,-102.7233481323719,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-101.89135357022286,False,False
79,23,-101.85395600914956,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-101.78042004525662,False,False
80,17,-102.43616881132128,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-102.62928726434707,False,False
81,22,-102.43867959737776,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-102.0115675008297,False,False
82,12,-101.47505251526832,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-101.7755091702938,False,False
83,28,-105.29625201940536,intruder,entered_big_circle,direct,353,intruder,entered_big_circle,-150.45771043419836,False,False
84,24,-103.55799474596978,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-103.93511363148689,False,False
85,31,-107.17651335000993,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-106.57833381891251,False,False
86,73,91.08704497247936,interceptor,intercepted_before_small_circle,detour,26,intruder,entered_big_circle,-103.7717554628849,True,False
87,28,98.32836605191233,interceptor,intercepted_before_small_circle,detour,6,intruder,entered_big_circle,-100.78030725717545,True,False
88,33,97.73766906887292,interceptor,intercepted_before_small_circle,detour,20,intruder,entered_big_circle,-103.77487008810043,True,False
89,66,-105.15074105113744,intruder,active_collision,attack,246,intruder,active_collision,-133.71739732772113,False,False
90,52,-103.1009430399537,intruder,active_collision,attack,96,intruder,entered_big_circle,-113.78426932245493,False,False
91,71,-106.07208006083964,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-102.14216057896614,False,False
92,29,-105.89071437597276,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-103.51425195217132,False,False
