episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
446,-273.292475,-176.326648,96.965827,False,True,entered_big_circle,intercepted_before_small_circle,direct,356,53,baseline_only_win,baseline_advantage
614,-256.188633,-160.528607,95.660026,False,True,entered_big_circle,intercepted_before_small_circle,direct,340,45,baseline_only_win,baseline_advantage
258,-255.050141,-159.113481,95.93666,False,True,entered_big_circle,intercepted_before_small_circle,direct,330,43,baseline_only_win,baseline_advantage
218,-254.990262,-158.874355,96.115907,False,True,entered_big_circle,intercepted_before_small_circle,direct,324,43,baseline_only_win,baseline_advantage
35,-252.871969,-156.976292,95.895677,False,True,entered_big_circle,intercepted_before_small_circle,direct,329,44,baseline_only_win,baseline_advantage
467,-231.19016,-133.069409,98.120751,False,True,entered_big_circle,intercepted_before_small_circle,direct,132,62,baseline_only_win,baseline_advantage
695,-213.594777,-115.709223,97.885553,False,True,entered_big_circle,intercepted_before_small_circle,direct,150,30,baseline_only_win,baseline_advantage
680,-211.378382,-113.726356,97.652026,False,True,entered_big_circle,intercepted_before_small_circle,direct,168,30,baseline_only_win,baseline_advantage
432,-211.355025,-114.601498,96.753526,False,True,entered_small_circle,intercepted_before_small_circle,detour,64,42,baseline_only_win,baseline_advantage
202,-209.310839,-114.202002,95.108837,False,True,entered_small_circle,intercepted_before_small_circle,detour,82,47,baseline_only_win,baseline_advantage
405,-209.283737,-112.765606,96.518131,False,True,entered_small_circle,intercepted_before_small_circle,detour,81,44,baseline_only_win,baseline_advantage
10,-204.807671,-106.767249,98.040422,False,True,entered_small_circle,intercepted_before_small_circle,detour,58,33,baseline_only_win,baseline_advantage
736,-203.513992,-105.952675,97.561316,False,True,entered_big_circle,intercepted_before_small_circle,direct,31,70,baseline_only_win,baseline_advantage
233,-203.410759,-107.287767,96.122993,False,True,entered_big_circle,intercepted_before_small_circle,direct,28,94,baseline_only_win,baseline_advantage
641,-202.374245,-105.088967,97.285278,False,True,entered_big_circle,intercepted_before_small_circle,direct,30,59,baseline_only_win,baseline_advantage
117,-202.310892,-104.962324,97.348568,False,True,entered_big_circle,intercepted_before_small_circle,direct,23,45,baseline_only_win,baseline_advantage
119,-201.752617,-106.579417,95.173201,False,True,entered_big_circle,intercepted_before_small_circle,direct,27,46,baseline_only_win,baseline_advantage
776,-201.568398,-104.432459,97.135939,False,True,entered_big_circle,intercepted_before_small_circle,direct,25,39,baseline_only_win,baseline_advantage
564,-201.53528,-102.622309,98.912971,False,True,entered_big_circle,intercepted_before_small_circle,direct,16,53,baseline_only_win,baseline_advantage
105,-201.315197,-104.124366,97.19083,False,True,entered_big_circle,intercepted_before_small_circle,direct,23,38,baseline_only_win,baseline_advantage
382,205.037993,94.632814,-110.405178,True,False,intercepted_before_small_circle,entered_big_circle,detour,46,167,ops_only_win,ops_advantage
93,203.01835,97.869815,-105.148535,True,False,intercepted_before_small_circle,entered_big_circle,detour,29,167,ops_only_win,ops_advantage
342,202.042302,96.901172,-105.14113,True,False,intercepted_before_small_circle,entered_small_circle,detour,37,144,ops_only_win,ops_advantage
591,201.928643,96.009383,-105.91926,True,False,intercepted_before_small_circle,entered_big_circle,detour,49,172,ops_only_win,ops_advantage
107,201.74412,96.36425,-105.37987,True,False,intercepted_before_small_circle,entered_big_circle,detour,63,178,ops_only_win,ops_advantage
656,201.689329,96.425486,-105.263843,True,False,intercepted_before_small_circle,active_collision,detour,72,152,ops_only_win,ops_advantage
464,201.563197,97.781211,-103.781985,True,False,intercepted_before_small_circle,entered_big_circle,detour,55,31,ops_only_win,ops_advantage
357,201.006383,95.077473,-105.928909,True,False,intercepted_before_small_circle,entered_big_circle,detour,46,166,ops_only_win,ops_advantage
624,200.997591,98.346218,-102.651373,True,False,intercepted_before_small_circle,entered_big_circle,detour,49,26,ops_only_win,ops_advantage
753,200.884772,95.884531,-105.000241,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,160,ops_only_win,ops_advantage
794,200.719766,95.534619,-105.185147,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,215,ops_only_win,ops_advantage
690,200.599903,96.120729,-104.479174,True,False,intercepted_before_small_circle,entered_big_circle,detour,41,30,ops_only_win,ops_advantage
203,200.504812,97.387136,-103.117675,True,False,intercepted_before_small_circle,active_collision,detour,32,74,ops_only_win,ops_advantage
658,200.492178,95.37418,-105.117998,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,32,ops_only_win,ops_advantage
180,200.477552,97.056906,-103.420646,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,25,ops_only_win,ops_advantage
486,200.467022,98.616236,-101.850786,True,False,intercepted_before_small_circle,entered_big_circle,detour,32,17,ops_only_win,ops_advantage
670,200.362224,98.489799,-101.872425,True,False,intercepted_before_small_circle,active_collision,detour,45,34,ops_only_win,ops_advantage
524,200.334743,96.25487,-104.079873,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,28,ops_only_win,ops_advantage
453,200.286996,96.352883,-103.934113,True,False,intercepted_before_small_circle,entered_big_circle,detour,49,27,ops_only_win,ops_advantage
748,200.225635,98.120472,-102.105162,True,False,intercepted_in_big_circle,entered_big_circle,direct,27,27,ops_only_win,ops_advantage
