episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.010880696773529097,direct,,running
0,2,2,-0.014457817077636742,direct,,running
0,3,3,-0.018137574195861844,direct,,running
0,4,4,-0.021918780803680454,direct,,running
0,5,5,-0.025800311565399192,direct,,running
0,6,6,-0.0297807884216309,direct,,running
0,7,7,-0.033858776092529325,direct,,running
0,8,8,-0.038032774925231966,direct,,running
0,9,9,-0.04230114221572878,direct,,running
0,10,10,-0.046662204265594504,direct,,running
0,11,11,-0.05111419916152957,direct,,running
0,12,12,-0.05565529346466069,direct,,running
0,13,13,-0.06028364658355717,direct,,running
0,14,14,-0.06499733209609987,direct,,running
0,15,15,-0.06979436635971067,direct,,running
0,16,16,-140.0,direct,intruder,entered_big_circle
1,17,1,-0.06056171655654913,direct,,running
1,18,2,-0.0662192535400391,direct,,running
1,19,3,-0.06659581899642947,direct,,running
1,20,4,-0.07223926305770878,direct,,running
1,21,5,-0.07270182609558112,direct,,running
1,22,6,-0.07833055973052983,direct,,running
1,23,7,-0.07887952327728276,direct,,running
1,24,8,-0.08449295282363894,direct,,running
1,25,9,-0.08512856006622319,direct,,running
1,26,10,-0.09072611093521124,direct,,running
1,27,11,-0.0914486908912659,direct,,running
1,28,12,-0.09702983856201175,direct,,running
1,29,13,-0.09783946752548223,direct,,running
1,30,14,-0.10340368509292605,direct,,running
1,31,15,-0.10430047988891605,direct,,running
1,32,16,-0.10984724760055548,direct,,running
1,33,17,-0.11083130359649662,direct,,running
1,34,18,-0.11636009216308599,direct,,running
1,35,19,-0.11743143081665042,direct,,running
1,36,20,-0.12294178962707522,direct,,running
1,37,21,-0.1241002941131592,direct,,running
1,38,22,-0.12959174633026124,direct,,running
1,39,23,-0.13508851528167726,direct,,running
1,40,24,-0.14059045791625982,direct,,running
1,41,25,-0.1460974574089051,direct,,running
1,42,26,-0.14883915662765507,direct,,running
1,43,27,-0.15433029890060426,direct,,running
1,44,28,-0.15982663869857794,direct,,running
1,45,29,-0.16532800912857057,direct,,running
1,46,30,-0.17083429098129277,direct,,running
1,47,31,-140.0,direct,intruder,entered_big_circle
2,48,1,-0.037706148624420205,direct,,running
2,49,2,-0.04335166692733766,direct,,running
2,50,3,-0.048997902870178245,direct,,running
2,51,4,-0.04989858150482182,direct,,running
2,52,5,-0.055533516407012956,direct,,running
2,53,6,-0.056590979099273686,direct,,running
2,54,7,-0.06221310853958131,direct,,running
2,55,8,-0.06783648014068608,direct,,running
2,56,9,-0.07346106529235841,direct,,running
2,57,10,-0.07464457988739018,direct,,running
2,58,11,-0.08025548219680792,direct,,running
2,59,12,-0.08586788415908819,direct,,running
2,60,13,-0.08718799114227296,direct,,running
2,61,14,-0.09278565883636475,direct,,running
2,62,15,-0.09838506698608401,direct,,running
2,63,16,-140.0,direct,intruder,entered_big_circle
3,64,1,-0.03406952619552617,direct,,running
3,65,2,-0.039696733951568614,direct,,running
3,66,3,-0.04532592058181767,direct,,running
3,67,4,-0.050957109928131156,direct,,running
3,68,5,-0.05659011125564578,direct,,running
3,69,6,-0.06222497224807741,direct,,running
3,70,7,-0.06786157369613649,direct,,running
3,71,8,-0.07349991559982302,direct,,running
3,72,9,-0.07913995027542114,direct,,running
3,73,10,-0.08478158473968511,direct,,running
3,74,11,-0.09042481422424323,direct,,running
