episode,ops_episode_len,ops_episode_reward,ops_winner,ops_reason,ops_final_intruder_policy,baseline_episode_len,baseline_winner,baseline_reason,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win
0,16,-121.22470999598504,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-122.46970979213715,False,False
1,31,-126.52440157055857,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-122.46058978408576,False,False
2,16,-122.35150100588798,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-121.50955446362495,False,False
3,27,-121.67891406655312,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-126.8291700744629,False,False
4,5,-120.55105546116827,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-120.63164040446281,False,False
5,14,-121.5137888121605,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-122.46492856025696,False,False
6,9,-120.99194567620754,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-121.36180628061294,False,False
7,23,-125.4741870188713,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-122.90263235807419,False,False
8,14,-122.56152552366255,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-121.74204786121845,False,False
9,37,97.52476234853268,interceptor,intercepted_before_small_circle,detour,34,interceptor,intercepted_before_small_circle,98.44236811101436,True,True
10,41,96.23843731433152,interceptor,intercepted_before_small_circle,detour,46,interceptor,intercepted_before_small_circle,95.94013655781745,True,True
11,41,96.67509258538485,interceptor,intercepted_before_small_circle,detour,280,intruder,entered_big_circle,-157.33667226478457,True,False
12,33,97.6143694254756,interceptor,intercepted_before_small_circle,detour,8,intruder,entered_big_circle,-121.2256590807438,True,False
13,173,-135.66664481878283,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-123.59589895606041,False,False
14,20,-122.5592738699913,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-123.72381022691727,False,False
15,17,-121.0424998190999,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-122.90436369299888,False,False
16,19,-121.301403786242,intruder,entered_big_circle,direct,19,intruder,entered_big_circle,-123.85293625593185,False,False
17,16,-121.73478039979936,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-121.56823119401932,False,False
18,10,-120.98073442935944,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-121.4051503753662,False,False
19,22,-125.01887090563774,intruder,entered_big_circle,direct,43,interceptor,intercepted_before_small_circle,96.19920411586762,False,True
20,15,-121.32277125537397,intruder,entered_big_circle,direct,338,intruder,entered_big_circle,-171.8794830483198,False,False
21,6,-120.72345130622386,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-120.68265372991561,False,False
22,18,-122.41647615790367,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-120.89206443488598,False,False
23,14,-121.43746602535248,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-122.06356382369995,False,False
24,35,97.32272482842208,interceptor,intercepted_before_small_circle,detour,6,intruder,entered_big_circle,-120.74703989386559,True,False
25,41,96.06865790486336,interceptor,intercepted_before_small_circle,detour,23,intruder,entered_big_circle,-124.66865333914757,True,False
26,40,96.07683517694473,interceptor,intercepted_before_small_circle,detour,24,intruder,entered_big_circle,-125.04033152341843,True,False
27,44,96.83491550989449,interceptor,intercepted_before_small_circle,detour,269,intruder,active_collision,-118.52129598021507,True,False
28,163,-136.01499269761146,intruder,entered_big_circle,direct,72,intruder,entered_big_circle,-137.9902244991064,False,False
29,24,-122.7204858124256,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-125.6216075181961,False,False
30,22,-122.27778447508813,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-125.28206358194352,False,False
31,18,-122.25912635624408,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-121.80157161355018,False,False
32,20,-122.08069550812245,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-120.76371875226498,False,False
33,13,-121.26715504586696,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-122.28187722921372,False,False
34,17,-121.66397815167905,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-122.09008904516696,False,False
35,17,-122.51976476550102,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-123.74959389805794,False,False
36,11,-121.080845977664,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-121.58567978024483,False,False
37,4,-120.54815069198608,intruder,entered_big_circle,direct,4,intruder,entered_big_circle,-120.57334161162376,False,False
38,49,95.436186453104,interceptor,intercepted_before_small_circle,detour,32,interceptor,intercepted_before_small_circle,98.83498459368944,True,True
39,42,95.32315787315368,interceptor,intercepted_before_small_circle,detour,55,interceptor,intercepted_before_small_circle,93.80619767665863,True,True
40,42,96.91579335197808,interceptor,intercepted_before_small_circle,detour,48,interceptor,intercepted_before_small_circle,96.91938587009906,True,True
41,34,96.95756598085164,interceptor,intercepted_before_small_circle,detour,73,intruder,entered_small_circle,-130.36167381525038,True,False
42,167,-136.1415745688975,intruder,entered_big_circle,direct,143,intruder,entered_big_circle,-148.51951665639876,False,False
43,30,-127.53961819291116,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-123.21109287321568,False,False
44,32,-126.31478731632232,intruder,entered_big_circle,direct,32,intruder,entered_big_circle,-127.47471975088119,False,False
45,29,-122.12702861815691,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-125.38898220300675,False,False
46,22,-122.27438627302648,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-124.70243573307991,False,False
47,11,-121.19315918743612,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-121.67713491082192,False,False
48,27,-124.62681400537492,intruder,entered_big_circle,direct,33,interceptor,intercepted_before_small_circle,98.14584105491639,False,True
49,39,96.87305330008267,interceptor,intercepted_before_small_circle,detour,356,intruder,entered_big_circle,-181.26416699677705,True,False
50,44,95.66612400084732,interceptor,intercepted_before_small_circle,detour,31,intruder,entered_big_circle,-127.57754394173622,True,False
51,29,97.98880486905576,interceptor,intercepted_before_small_circle,detour,10,intruder,entered_big_circle,-120.88025236427784,True,False
52,40,96.59528890162709,interceptor,intercepted_before_small_circle,detour,18,intruder,entered_big_circle,-122.067884953022,True,False
53,178,-149.7658860756457,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-123.28429799675942,False,False
54,7,-120.87360452651976,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-120.6876425498724,False,False
55,17,-124.03351835012435,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-122.68804248273372,False,False
56,30,-128.08430612325668,intruder,entered_big_circle,direct,56,interceptor,intercepted_before_small_circle,94.20247538387775,False,True
57,7,-120.8660820120573,intruder,entered_big_circle,direct,313,intruder,entered_big_circle,-166.59980064094066,False,False
58,20,-121.16605388253927,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-121.60389986515045,False,False
59,26,-123.43764972031116,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-125.41479722499848,False,False
60,26,-122.63797625243664,intruder,entered_big_circle,direct,26,intruder,entered_big_circle,-125.76265926003455,False,False
61,40,99.10670736342668,interceptor,intercepted_before_small_circle,detour,28,intruder,entered_big_circle,-126.68670192956924,True,False
62,33,97.46365879058838,interceptor,intercepted_before_small_circle,detour,51,interceptor,intercepted_before_small_circle,95.04346353560686,True,True
63,34,97.2636392620206,interceptor,intercepted_before_small_circle,detour,40,interceptor,intercepted_before_small_circle,96.94662720769644,True,True
64,29,97.77366103947162,interceptor,intercepted_before_small_circle,detour,278,intruder,entered_big_circle,-154.81063681215048,True,False
65,40,96.80509685486555,interceptor,intercepted_before_small_circle,detour,27,intruder,entered_big_circle,-121.67074130624533,True,False
66,109,-131.95454049289228,intruder,entered_small_circle,attack,8,intruder,entered_big_circle,-121.03778114199639,False,False
67,61,-125.57066171132028,intruder,entered_big_circle,direct,4,intruder,entered_big_circle,-120.35664795339108,False,False
68,20,-123.05498682737353,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-122.10550580203532,False,False
69,18,-124.60159659862518,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-123.2751812684536,False,False
70,9,-121.0161122661829,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-120.92342556834221,False,False
71,15,-121.7603623753786,intruder,entered_big_circle,direct,15,intruder,entered_big_circle,-123.03800401449203,False,False
72,6,-120.64948957800866,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-120.82855829238892,False,False
73,6,-120.40180133283138,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-120.46086324751377,False,False
74,26,-122.65491332948208,intruder,entered_big_circle,direct,362,intruder,entered_big_circle,-137.50506994798778,False,False
