episode,ops_episode_len,ops_episode_reward,ops_winner,ops_reason,ops_final_intruder_policy,baseline_episode_len,baseline_winner,baseline_reason,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win
0,5,-120.64574785470964,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-120.69010712146759,False,False
1,10,-120.9537237417698,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-121.30910186290741,False,False
2,16,-122.52995690107346,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-123.36639087796212,False,False
3,11,-121.2130924206972,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-121.19957970499992,False,False
4,30,-123.14967250227927,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-123.0884024143219,False,False
5,30,-122.22659491300584,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-125.76776837110519,False,False
6,5,-120.4008270162344,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-120.44637180447579,False,False
7,13,-121.1533449113369,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-121.6947019815445,False,False
8,16,-121.71651689827442,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-122.68585366129875,False,False
9,18,-121.29873367726805,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-121.44175394952298,False,False
10,33,98.02393740713596,interceptor,intercepted_before_small_circle,detour,71,interceptor,intercepted_before_small_circle,94.95357870280743,True,True
11,25,98.9351188337803,interceptor,intercepted_before_small_circle,detour,253,intruder,active_collision,-168.25774979054927,True,False
12,27,98.34485942214728,interceptor,intercepted_before_small_circle,detour,6,intruder,entered_big_circle,-120.6322996610403,True,False
13,32,97.29486187934876,interceptor,intercepted_before_small_circle,detour,8,intruder,entered_big_circle,-121.30308146595955,True,False
14,41,96.13516007959842,interceptor,intercepted_before_small_circle,detour,20,intruder,entered_big_circle,-124.33866567611695,True,False
15,193,-140.86036856055262,intruder,entered_big_circle,direct,13,intruder,entered_big_circle,-121.2440654462576,False,False
16,21,-121.79619630932808,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-122.67614610254765,False,False
17,18,-121.94448918640612,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-121.81797971367835,False,False
18,28,-122.53409886568784,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-122.44425787985325,False,False
19,23,-121.97760462641716,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-121.62734515845776,False,False
20,17,-122.80539904952047,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-122.93929811239242,False,False
21,18,-122.05107605099678,intruder,entered_big_circle,direct,88,interceptor,intercepted_before_small_circle,98.55366312636994,False,True
22,32,97.968341293931,interceptor,intercepted_before_small_circle,detour,213,intruder,active_collision,-160.35471491277218,True,False
23,41,95.93322604298592,interceptor,intercepted_before_small_circle,detour,27,intruder,entered_big_circle,-127.44718237876891,True,False
24,29,98.38049014478922,interceptor,intercepted_before_small_circle,detour,12,intruder,entered_big_circle,-121.11282128989697,True,False
25,42,96.3323112526536,interceptor,intercepted_before_small_circle,detour,30,intruder,entered_big_circle,-123.71638039529323,True,False
26,207,-144.74496918797493,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-121.41064111113548,False,False
27,18,-121.96978989362717,intruder,entered_big_circle,direct,18,intruder,entered_big_circle,-121.98385836303234,False,False
28,22,-123.48538429677488,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-125.06425478696823,False,False
29,25,-123.20004209280016,intruder,entered_big_circle,direct,25,intruder,entered_big_circle,-123.04712478220463,False,False
30,16,-120.90405446887016,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-121.9097013682127,False,False
31,17,-121.92767643213271,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-123.1593637096882,False,False
32,30,-123.65331412613392,intruder,entered_big_circle,direct,385,interceptor,intercepted_in_big_circle,86.5406520842854,False,True
33,8,-120.95719026565553,intruder,entered_big_circle,direct,8,intruder,entered_big_circle,-121.12008376955986,False,False
34,44,96.18722406044604,interceptor,intercepted_before_small_circle,detour,27,intruder,entered_big_circle,-123.70586025178433,True,False
35,40,96.0777267074585,interceptor,intercepted_before_small_circle,detour,22,intruder,entered_big_circle,-124.66617923021316,True,False
36,38,96.86630321472884,interceptor,intercepted_before_small_circle,detour,21,intruder,entered_big_circle,-122.18194678723812,True,False
37,28,98.28470099449156,interceptor,intercepted_before_small_circle,detour,8,intruder,entered_big_circle,-120.70977609753609,True,False
38,196,-144.31948580145837,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-120.81763430833817,False,False
39,23,-122.66364095807076,intruder,entered_big_circle,direct,314,intruder,active_collision,-175.57363028109074,False,False
40,31,-121.91835443794729,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-124.33319046735764,False,False
41,28,-121.43873269677162,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-122.13692915260792,False,False
42,9,-120.95520110487938,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-121.04324537575245,False,False
