episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,predator_a_action,predator_b_action
6,59,9,-1.0,-9.0,chase_x,1,1
6,60,10,-1.0,-10.0,chase_x,1,3
6,61,11,-1.0,-11.0,chase_x,4,1
6,62,12,-1.0,-12.0,chase_x,4,0
6,63,13,99.0,87.0,chase_x,2,3
7,64,1,-1.0,-1.0,chase_x,2,3
7,65,2,-1.0,-2.0,chase_x,2,1
7,66,3,-1.0,-3.0,chase_x,4,4
7,67,4,-1.0,-4.0,chase_x,4,4
7,68,5,-1.0,-5.0,chase_x,2,1
7,69,6,-1.0,-6.0,chase_x,2,0
7,70,7,99.0,93.0,chase_x,2,2
8,71,1,-1.0,-1.0,chase_x,1,2
8,72,2,-1.0,-2.0,chase_x,1,4
8,73,3,-1.0,-3.0,chase_x,1,4
8,74,4,-1.0,-4.0,chase_x,1,4
8,75,5,99.0,95.0,chase_x,1,4
9,76,1,-1.0,-1.0,chase_x,1,4
9,77,2,-1.0,-2.0,chase_x,4,4
9,78,3,-1.0,-3.0,chase_x,2,4
9,79,4,-1.0,-4.0,chase_x,1,4
9,80,5,-1.0,-5.0,chase_x,1,4
9,81,6,-1.0,-6.0,chase_x,3,2
9,82,7,-1.0,-7.0,chase_x,3,2
9,83,8,-1.0,-8.0,chase_x,1,1
9,84,9,-1.0,-9.0,chase_x,3,2
9,85,10,-1.0,-10.0,chase_x,1,0
9,86,11,-1.0,-11.0,chase_x,1,0
9,87,12,-1.0,-12.0,chase_x,2,2
9,88,13,99.0,87.0,chase_x,3,3
10,89,1,-1.0,-1.0,chase_x,1,2
10,90,2,-1.0,-2.0,chase_x,1,4
10,91,3,-1.0,-3.0,chase_x,1,4
10,92,4,-1.0,-4.0,chase_x,1,2
10,93,5,-1.0,-5.0,chase_x,1,2
10,94,6,-1.0,-6.0,chase_x,1,4
10,95,7,99.0,93.0,chase_x,1,2
11,96,1,-1.0,-1.0,chase_x,1,1
11,97,2,-1.0,-2.0,chase_x,1,1
11,98,3,-1.0,-3.0,chase_x,1,4
11,99,4,-1.0,-4.0,chase_x,1,1
11,100,5,99.0,95.0,chase_y,2,1
12,101,1,-1.0,-1.0,chase_y,2,1
12,102,2,-1.0,-2.0,chase_y,2,3
12,103,3,-1.0,-3.0,chase_y,2,2
12,104,4,-1.0,-4.0,chase_y,2,3
12,105,5,-1.0,-5.0,chase_y,2,3
12,106,6,-1.0,-6.0,chase_y,2,1
12,107,7,-1.0,-7.0,chase_y,3,3
12,108,8,-1.0,-8.0,chase_y,2,2
12,109,9,-1.0,-9.0,chase_y,1,3
12,110,10,-1.0,-10.0,chase_y,1,3
12,111,11,-1.0,-11.0,chase_y,4,1
12,112,12,-1.0,-12.0,chase_y,2,0
12,113,13,99.0,87.0,chase_y,3,1
13,114,1,-1.0,-1.0,chase_y,3,4
13,115,2,-1.0,-2.0,chase_y,3,4
13,116,3,-1.0,-3.0,chase_y,1,4
13,117,4,-1.0,-4.0,chase_y,3,0
13,118,5,-1.0,-5.0,chase_y,1,0
13,119,6,-1.0,-6.0,chase_y,3,2
13,120,7,-1.0,-7.0,chase_y,3,0
13,121,8,99.0,92.0,chase_y,3,2
14,122,1,-1.0,-1.0,chase_y,2,4
14,123,2,-1.0,-2.0,chase_y,2,4
14,124,3,-1.0,-3.0,chase_y,2,4
14,125,4,-1.0,-4.0,chase_y,2,4
14,126,5,-1.0,-5.0,chase_y,3,2
14,127,6,-1.0,-6.0,chase_y,3,4
14,128,7,-1.0,-7.0,chase_y,2,2
14,129,8,-1.0,-8.0,chase_y,3,2
14,130,9,-1.0,-9.0,chase_y,3,4
14,131,10,-1.0,-10.0,chase_y,3,2
14,132,11,99.0,89.0,chase_y,3,3
15,133,1,-1.0,-1.0,chase_y,3,3
15,134,2,-1.0,-2.0,chase_y,3,3
15,135,3,-1.0,-3.0,chase_y,3,3
15,136,4,-1.0,-4.0,chase_y,3,3
15,137,5,-1.0,-5.0,chase_y,3,3
15,138,6,-1.0,-6.0,chase_y,1,3
15,139,7,-1.0,-7.0,chase_y,1,1
15,140,8,-1.0,-8.0,chase_y,1,1
15,141,9,-1.0,-9.0,chase_y,1,1
15,142,10,-1.0,-10.0,chase_y,4,1
15,143,11,-1.0,-11.0,chase_y,4,1
15,144,12,99.0,88.0,chase_y,4,1
16,145,1,-1.0,-1.0,chase_y,2,4
16,146,2,-1.0,-2.0,chase_y,2,4
16,147,3,-1.0,-3.0,chase_y,2,4
16,148,4,-1.0,-4.0,chase_y,2,4
16,149,5,-1.0,-5.0,chase_y,2,4
16,150,6,-1.0,-6.0,chase_y,3,4
16,151,7,-1.0,-7.0,chase_y,3,4
16,152,8,-1.0,-8.0,chase_y,3,1
16,153,9,-1.0,-9.0,chase_y,3,4
16,154,10,-1.0,-10.0,chase_y,2,1
16,155,11,99.0,89.0,chase_y,3,1
17,156,1,-1.0,-1.0,chase_y,4,4
17,157,2,-1.0,-2.0,chase_y,1,4
17,158,3,-1.0,-3.0,chase_y,4,2
17,159,4,-1.0,-4.0,chase_y,1,4
17,160,5,-1.0,-5.0,chase_y,3,2
17,161,6,-1.0,-6.0,chase_y,4,4
17,162,7,-1.0,-7.0,chase_y,2,2
17,163,8,-1.0,-8.0,chase_y,1,4
17,164,9,-1.0,-9.0,chase_y,3,3
17,165,10,-1.0,-10.0,chase_y,1,3
17,166,11,-1.0,-11.0,chase_y,4,4
17,167,12,99.0,88.0,chase_y,1,0
18,168,1,-1.0,-1.0,chase_y,3,3
18,169,2,-1.0,-2.0,chase_y,3,2
18,170,3,-1.0,-3.0,chase_y,3,3
18,171,4,-1.0,-4.0,chase_y,3,2
18,172,5,-1.0,-5.0,chase_y,2,2
18,173,6,-1.0,-6.0,chase_y,3,3
18,174,7,-1.0,-7.0,chase_y,2,4
18,175,8,99.0,92.0,chase_y,2,2
19,176,1,-1.0,-1.0,chase_y,2,2
19,177,2,-1.0,-2.0,chase_y,4,2
19,178,3,-1.0,-3.0,chase_y,2,3
19,179,4,-2.0,-5.0,chase_y,4,3
19,180,5,-1.0,-6.0,chase_y,4,3
19,181,6,-1.0,-7.0,chase_y,2,2
19,182,7,99.0,92.0,chase_y,4,0
20,183,1,-1.0,-1.0,chase_y,1,1
20,184,2,-1.0,-2.0,chase_y,1,1
20,185,3,-1.0,-3.0,chase_y,2,3
20,186,4,-1.0,-4.0,chase_y,4,1
20,187,5,-1.0,-5.0,chase_y,4,1
20,188,6,-1.0,-6.0,chase_y,3,1
20,189,7,-1.0,-7.0,chase_y,2,3
20,190,8,-1.0,-8.0,chase_y,3,1
20,191,9,-1.0,-9.0,chase_y,4,1
20,192,10,-1.0,-10.0,chase_y,3,1
20,193,11,99.0,89.0,chase_y,2,3
21,194,1,-1.0,-1.0,chase_y,2,3
21,195,2,-1.0,-2.0,chase_y,2,3
21,196,3,-1.0,-3.0,chase_y,2,3
21,197,4,99.0,96.0,chase_y,2,2
22,198,1,-1.0,-1.0,chase_y,4,2
22,199,2,-1.0,-2.0,chase_y,1,2
22,200,3,-1.0,-3.0,chase_x,3,2
22,201,4,-1.0,-4.0,chase_x,1,1
22,202,5,-1.0,-5.0,chase_x,1,1
22,203,6,-1.0,-6.0,chase_x,2,4
22,204,7,-1.0,-7.0,chase_x,3,1
22,205,8,-1.0,-8.0,chase_x,2,1
22,206,9,-1.0,-9.0,chase_x,2,4
22,207,10,-1.0,-10.0,chase_x,3,1
22,208,11,-1.0,-11.0,chase_x,3,1
22,209,12,99.0,88.0,chase_x,3,3
23,210,1,-1.0,-1.0,chase_x,2,2
23,211,2,-1.0,-2.0,chase_x,2,2
23,212,3,-1.0,-3.0,chase_x,2,2
23,213,4,-1.0,-4.0,chase_x,2,2
23,214,5,-1.0,-5.0,chase_x,4,2
23,215,6,-1.0,-6.0,chase_x,0,2
23,216,7,-1.0,-7.0,chase_x,3,2
23,217,8,-1.0,-8.0,chase_x,4,4
23,218,9,-1.0,-9.0,chase_x,1,2
23,219,10,-1.0,-10.0,chase_x,1,4
23,220,11,-1.0,-11.0,chase_x,1,2
23,221,12,99.0,88.0,chase_x,3,0
24,222,1,-1.0,-1.0,chase_x,2,3
24,223,2,-1.0,-2.0,chase_x,3,3
24,224,3,-1.0,-3.0,chase_x,2,3
24,225,4,-1.0,-4.0,chase_x,4,3
24,226,5,-1.0,-5.0,chase_x,1,3
24,227,6,-1.0,-6.0,chase_x,4,2
24,228,7,-1.0,-7.0,chase_x,4,2
24,229,8,-1.0,-8.0,chase_x,1,3
24,230,9,-1.0,-9.0,chase_x,1,2
24,231,10,-1.0,-10.0,chase_x,1,2
24,232,11,-1.0,-11.0,chase_x,1,3
24,233,12,-1.0,-12.0,chase_x,1,0
24,234,13,99.0,87.0,chase_x,1,1
25,235,1,-1.0,-1.0,chase_x,4,4
25,236,2,-1.0,-2.0,chase_x,4,4
25,237,3,-1.0,-3.0,chase_x,4,4
25,238,4,-1.0,-4.0,chase_x,4,4
25,239,5,-1.0,-5.0,chase_x,2,4
25,240,6,-1.0,-6.0,chase_x,2,4
25,241,7,-1.0,-7.0,chase_x,2,2
25,242,8,-1.0,-8.0,chase_x,2,2
25,243,9,-1.0,-9.0,chase_x,4,2
25,244,10,-1.0,-10.0,chase_x,4,0
25,245,11,-1.0,-11.0,chase_x,2,2
25,246,12,-1.0,-12.0,chase_x,1,3
25,247,13,-1.0,-13.0,chase_x,4,0
25,248,14,-1.0,-14.0,chase_x,3,3
25,249,15,99.0,85.0,chase_x,4,0
26,250,1,-1.0,-1.0,chase_x,1,1
26,251,2,-1.0,-2.0,chase_x,1,1
26,252,3,-1.0,-3.0,chase_x,1,1
26,253,4,-1.0,-4.0,chase_x,1,3
26,254,5,-1.0,-5.0,chase_x,1,3
26,255,6,-1.0,-6.0,chase_x,1,1
26,256,7,-1.0,-7.0,chase_x,3,1
26,257,8,99.0,92.0,chase_x,3,1
27,258,1,-1.0,-1.0,chase_x,4,4
27,259,2,-1.0,-2.0,chase_x,4,4
27,260,3,-1.0,-3.0,chase_x,4,4
27,261,4,-1.0,-4.0,chase_x,4,4
27,262,5,-1.0,-5.0,chase_x,4,4
27,263,6,-1.0,-6.0,chase_x,4,4
27,264,7,99.0,93.0,chase_x,4,1
28,265,1,-1.0,-1.0,chase_x,3,2
28,266,2,-1.0,-2.0,chase_x,3,2
28,267,3,-1.0,-3.0,chase_x,1,2
28,268,4,-1.0,-4.0,chase_x,1,2
28,269,5,-1.0,-5.0,chase_x,1,2
28,270,6,-1.0,-6.0,chase_x,1,2
28,271,7,-1.0,-7.0,chase_x,3,2
28,272,8,-1.0,-8.0,chase_x,1,4
28,273,9,-1.0,-9.0,chase_x,3,2
28,274,10,-1.0,-10.0,chase_x,1,0
28,275,11,-1.0,-11.0,chase_x,3,3
28,276,12,99.0,88.0,chase_x,3,2
29,277,1,-1.0,-1.0,chase_x,2,3
29,278,2,-1.0,-2.0,chase_x,2,3
29,279,3,-1.0,-3.0,chase_x,2,3
29,280,4,-1.0,-4.0,chase_x,2,3
29,281,5,-1.0,-5.0,chase_x,2,3
29,282,6,-1.0,-6.0,chase_x,4,3
29,283,7,-1.0,-7.0,chase_x,4,0
29,284,8,-1.0,-8.0,chase_x,4,0
29,285,9,-1.0,-9.0,chase_x,4,3
29,286,10,99.0,90.0,chase_x,2,0
30,287,1,-1.0,-1.0,chase_x,4,4
30,288,2,-1.0,-2.0,chase_x,4,1
30,289,3,-1.0,-3.0,chase_x,2,4
30,290,4,-1.0,-4.0,chase_x,2,1
30,291,5,99.0,95.0,chase_x,2,1
31,292,1,-1.0,-1.0,chase_x,1,3
31,293,2,-1.0,-2.0,chase_x,4,1
31,294,3,-1.0,-3.0,chase_x,3,3
31,295,4,-1.0,-4.0,chase_x,3,3
31,296,5,-1.0,-5.0,chase_x,4,2
31,297,6,99.0,94.0,chase_x,4,2
32,298,1,-1.0,-1.0,chase_x,4,1
32,299,2,-1.0,-2.0,chase_x,4,1
32,300,3,-1.0,-3.0,chase_y,2,3
32,301,4,-1.0,-4.0,chase_y,2,4
32,302,5,-1.0,-5.0,chase_y,2,4
32,303,6,-1.0,-6.0,chase_y,3,2
32,304,7,-1.0,-7.0,chase_y,3,4
32,305,8,-1.0,-8.0,chase_y,1,2
32,306,9,99.0,91.0,chase_y,1,4
33,307,1,-1.0,-1.0,chase_y,4,4
33,308,2,-1.0,-2.0,chase_y,4,0
33,309,3,-1.0,-3.0,chase_y,3,3
33,310,4,-1.0,-4.0,chase_y,3,3
33,311,5,-1.0,-5.0,chase_y,4,0
33,312,6,-1.0,-6.0,chase_y,4,1
33,313,7,-1.0,-7.0,chase_y,1,1
33,314,8,99.0,92.0,chase_y,2,2
34,315,1,-1.0,-1.0,chase_y,3,1
34,316,2,-1.0,-2.0,chase_y,3,1
34,317,3,-1.0,-3.0,chase_y,3,1
34,318,4,-1.0,-4.0,chase_y,3,1
34,319,5,-1.0,-5.0,chase_y,2,3
34,320,6,-1.0,-6.0,chase_y,1,4
34,321,7,99.0,93.0,chase_y,2,0
35,322,1,-1.0,-1.0,chase_y,4,2
35,323,2,-1.0,-2.0,chase_y,2,2
35,324,3,-1.0,-3.0,chase_y,1,2
35,325,4,-1.0,-4.0,chase_y,3,3
35,326,5,99.0,95.0,chase_y,4,2
36,327,1,-1.0,-1.0,chase_y,4,4
36,328,2,-1.0,-2.0,chase_y,4,2
36,329,3,-1.0,-3.0,chase_y,3,3
36,330,4,-1.0,-4.0,chase_y,4,2
36,331,5,-1.0,-5.0,chase_y,4,2
36,332,6,-1.0,-6.0,chase_y,1,4
36,333,7,-1.0,-7.0,chase_y,3,1
36,334,8,99.0,92.0,chase_y,2,2
37,335,1,-1.0,-1.0,chase_y,4,4
37,336,2,-1.0,-2.0,chase_y,4,4
37,337,3,-1.0,-3.0,chase_y,1,4
37,338,4,-1.0,-4.0,chase_y,1,4
37,339,5,-1.0,-5.0,chase_y,3,4
37,340,6,-1.0,-6.0,chase_y,1,4
37,341,7,-1.0,-7.0,chase_y,3,0
37,342,8,-1.0,-8.0,chase_y,3,2
37,343,9,-1.0,-9.0,chase_y,2,2
37,344,10,-1.0,-10.0,chase_y,3,3
37,345,11,99.0,89.0,chase_y,3,3
38,346,1,-1.0,-1.0,chase_y,4,4
38,347,2,-1.0,-2.0,chase_y,2,1
38,348,3,-1.0,-3.0,chase_y,2,1
38,349,4,-1.0,-4.0,chase_y,4,1
38,350,5,-1.0,-5.0,chase_y,2,4
38,351,6,-1.0,-6.0,chase_y,4,1
38,352,7,-1.0,-7.0,chase_y,2,4
38,353,8,-1.0,-8.0,chase_y,2,1
38,354,9,99.0,91.0,chase_y,2,3
39,355,1,-1.0,-1.0,chase_y,1,3
39,356,2,-1.0,-2.0,chase_y,1,3
39,357,3,-1.0,-3.0,chase_y,1,1
39,358,4,-1.0,-4.0,chase_y,3,1
39,359,5,-1.0,-5.0,chase_y,1,1
39,360,6,-1.0,-6.0,chase_y,3,3
39,361,7,-1.0,-7.0,chase_y,1,3
39,362,8,99.0,92.0,chase_y,4,1
40,363,1,-1.0,-1.0,chase_y,2,2
40,364,2,-1.0,-2.0,chase_y,2,2
40,365,3,-1.0,-3.0,chase_y,3,2
40,366,4,-1.0,-4.0,chase_y,3,2
40,367,5,-1.0,-5.0,chase_y,1,4
40,368,6,-1.0,-6.0,chase_y,3,2
40,369,7,-1.0,-7.0,chase_y,1,4
40,370,8,-1.0,-8.0,chase_y,2,2
40,371,9,-1.0,-9.0,chase_y,4,4
40,372,10,-1.0,-10.0,chase_y,3,4
40,373,11,-1.0,-11.0,chase_y,3,0
40,374,12,99.0,88.0,chase_y,3,2
41,375,1,-1.0,-1.0,chase_y,1,3
41,376,2,-1.0,-2.0,chase_y,1,0
41,377,3,-1.0,-3.0,chase_y,3,3
41,378,4,-1.0,-4.0,chase_y,1,1
41,379,5,-1.0,-5.0,chase_y,3,3
41,380,6,-1.0,-6.0,chase_y,3,3
41,381,7,-1.0,-7.0,chase_y,1,1
41,382,8,-1.0,-8.0,chase_y,3,1
41,383,9,-1.0,-9.0,chase_y,3,1
41,384,10,-1.0,-10.0,chase_y,1,1
41,385,11,-1.0,-11.0,chase_y,3,0
41,386,12,-1.0,-12.0,chase_y,1,0
41,387,13,-1.0,-13.0,chase_y,1,0
41,388,14,-1.0,-14.0,chase_y,3,4
41,389,15,99.0,85.0,chase_y,3,4
42,390,1,-1.0,-1.0,chase_y,2,2
42,391,2,-1.0,-2.0,chase_y,2,2
42,392,3,-1.0,-3.0,chase_y,2,2
42,393,4,99.0,96.0,chase_y,2,2
43,394,1,-1.0,-1.0,chase_y,3,2
43,395,2,-1.0,-2.0,chase_y,1,2
43,396,3,-1.0,-3.0,chase_y,1,2
43,397,4,99.0,96.0,chase_y,1,3
44,398,1,-1.0,-1.0,chase_y,4,2
44,399,2,-1.0,-2.0,chase_y,1,2
44,400,3,-1.0,-3.0,chase_x,1,3
44,401,4,-1.0,-4.0,chase_x,1,1
44,402,5,-1.0,-5.0,chase_x,1,1
44,403,6,-1.0,-6.0,chase_x,4,1
44,404,7,-1.0,-7.0,chase_x,2,1
44,405,8,-1.0,-8.0,chase_x,2,3
44,406,9,99.0,91.0,chase_x,3,1
45,407,1,-1.0,-1.0,chase_x,3,1
45,408,2,99.0,98.0,chase_x,2,4
46,409,1,-1.0,-1.0,chase_x,1,4
46,410,2,-1.0,-2.0,chase_x,1,4
46,411,3,-1.0,-3.0,chase_x,3,4
46,412,4,-1.0,-4.0,chase_x,3,0
46,413,5,-1.0,-5.0,chase_x,1,0
46,414,6,-1.0,-6.0,chase_x,3,3
46,415,7,-1.0,-7.0,chase_x,3,3
46,416,8,-1.0,-8.0,chase_x,1,1
46,417,9,-1.0,-9.0,chase_x,1,1
46,418,10,-1.0,-10.0,chase_x,2,4
46,419,11,-1.0,-11.0,chase_x,3,3
46,420,12,-1.0,-12.0,chase_x,4,4
46,421,13,-1.0,-13.0,chase_x,3,3
46,422,14,99.0,86.0,chase_x,3,3
47,423,1,-1.0,-1.0,chase_x,1,4
47,424,2,-1.0,-2.0,chase_x,1,4
47,425,3,-1.0,-3.0,chase_x,1,1
47,426,4,-1.0,-4.0,chase_x,1,1
47,427,5,-1.0,-5.0,chase_x,1,4
47,428,6,99.0,94.0,chase_x,1,4
48,429,1,-1.0,-1.0,chase_x,2,2
48,430,2,-1.0,-2.0,chase_x,4,3
48,431,3,-1.0,-3.0,chase_x,4,2
48,432,4,-1.0,-4.0,chase_x,4,3
48,433,5,-1.0,-5.0,chase_x,4,1
48,434,6,-1.0,-6.0,chase_x,2,0
48,435,7,-1.0,-7.0,chase_x,4,0
48,436,8,-1.0,-8.0,chase_x,4,4
48,437,9,99.0,91.0,chase_x,2,0
49,438,1,-1.0,-1.0,chase_x,2,2
49,439,2,-1.0,-2.0,chase_x,2,2
49,440,3,-1.0,-3.0,chase_x,2,2
49,441,4,99.0,96.0,chase_x,2,3
50,442,1,-1.0,-1.0,chase_x,3,2
50,443,2,-1.0,-2.0,chase_x,1,4
50,444,3,-1.0,-3.0,chase_x,3,2
50,445,4,-1.0,-4.0,chase_x,3,0
50,446,5,99.0,95.0,chase_x,3,2
51,447,1,-1.0,-1.0,chase_x,1,3
51,448,2,-1.0,-2.0,chase_x,3,3
51,449,3,-1.0,-3.0,chase_x,1,3
51,450,4,-1.0,-4.0,chase_x,1,3
51,451,5,-1.0,-5.0,chase_x,1,3
51,452,6,-1.0,-6.0,chase_x,1,3
51,453,7,-1.0,-7.0,chase_x,1,3
51,454,8,99.0,92.0,chase_x,4,0
52,455,1,-1.0,-1.0,chase_x,3,1
52,456,2,-1.0,-2.0,chase_x,3,1
52,457,3,-1.0,-3.0,chase_x,3,1
52,458,4,-1.0,-4.0,chase_x,3,0
52,459,5,-1.0,-5.0,chase_x,3,2
52,460,6,-1.0,-6.0,chase_x,3,1
52,461,7,-1.0,-7.0,chase_x,4,0
52,462,8,99.0,92.0,chase_x,3,1
53,463,1,-1.0,-1.0,chase_x,4,2
53,464,2,-1.0,-2.0,chase_x,2,2
53,465,3,-1.0,-3.0,chase_x,4,2
53,466,4,-1.0,-4.0,chase_x,4,2
53,467,5,-1.0,-5.0,chase_x,4,1
53,468,6,-1.0,-6.0,chase_x,2,2
53,469,7,-1.0,-7.0,chase_x,2,3
53,470,8,-1.0,-8.0,chase_x,4,0
53,471,9,-1.0,-9.0,chase_x,4,0
53,472,10,-1.0,-10.0,chase_x,2,4
53,473,11,99.0,89.0,chase_x,2,2
54,474,1,-1.0,-1.0,chase_x,1,1
54,475,2,-1.0,-2.0,chase_x,1,1
54,476,3,-1.0,-3.0,chase_x,1,1
54,477,4,-1.0,-4.0,chase_x,1,1
54,478,5,-1.0,-5.0,chase_x,4,4
54,479,6,-1.0,-6.0,chase_x,1,1
54,480,7,-1.0,-7.0,chase_x,4,3
54,481,8,99.0,92.0,chase_x,3,3
55,482,1,-1.0,-1.0,chase_x,2,1
55,483,2,99.0,98.0,chase_x,2,3
56,484,1,-1.0,-1.0,chase_x,1,1
56,485,2,-1.0,-2.0,chase_x,1,1
56,486,3,-1.0,-3.0,chase_x,4,1
56,487,4,-1.0,-4.0,chase_x,4,1
56,488,5,-1.0,-5.0,chase_x,4,1
56,489,6,-1.0,-6.0,chase_x,4,1
56,490,7,-1.0,-7.0,chase_x,4,1
56,491,8,-1.0,-8.0,chase_x,2,4
56,492,9,-1.0,-9.0,chase_x,2,2
56,493,10,99.0,90.0,chase_x,4,3
57,494,1,-1.0,-1.0,chase_x,2,2
57,495,2,-1.0,-2.0,chase_x,2,2
57,496,3,-1.0,-3.0,chase_x,2,2
57,497,4,-1.0,-4.0,chase_x,4,2
57,498,5,-1.0,-5.0,chase_x,4,3
57,499,6,-1.0,-6.0,chase_x,4,3
57,500,7,-1.0,-7.0,chase_y,2,3
57,501,8,-1.0,-8.0,chase_y,2,4
57,502,9,-1.0,-9.0,chase_y,2,1
57,503,10,-1.0,-10.0,chase_y,2,2
57,504,11,-1.0,-11.0,chase_y,2,3
57,505,12,99.0,88.0,chase_y,4,1
58,506,1,-1.0,-1.0,chase_y,1,1
58,507,2,-1.0,-2.0,chase_y,4,3
58,508,3,99.0,97.0,chase_y,4,4
59,509,1,-1.0,-1.0,chase_y,2,2
59,510,2,-1.0,-2.0,chase_y,2,2
59,511,3,-1.0,-3.0,chase_y,2,2
59,512,4,-1.0,-4.0,chase_y,2,2
59,513,5,-1.0,-5.0,chase_y,3,2
59,514,6,-1.0,-6.0,chase_y,3,2
59,515,7,-1.0,-7.0,chase_y,3,3
59,516,8,-1.0,-8.0,chase_y,3,3
59,517,9,-1.0,-9.0,chase_y,2,2
59,518,10,-1.0,-10.0,chase_y,3,2
59,519,11,-1.0,-11.0,chase_y,1,0
59,520,12,-1.0,-12.0,chase_y,3,3
59,521,13,-1.0,-13.0,chase_y,3,3
59,522,14,-1.0,-14.0,chase_y,1,3
59,523,15,99.0,85.0,chase_y,4,2
60,524,1,-1.0,-1.0,chase_y,1,4
60,525,2,-1.0,-2.0,chase_y,4,4
60,526,3,-1.0,-3.0,chase_y,1,4
60,527,4,-1.0,-4.0,chase_y,1,4
60,528,5,-1.0,-5.0,chase_y,1,4
60,529,6,-1.0,-6.0,chase_y,1,0
60,530,7,99.0,93.0,chase_y,1,1
61,531,1,-1.0,-1.0,chase_y,3,3
61,532,2,-1.0,-2.0,chase_y,3,3
61,533,3,-1.0,-3.0,chase_y,1,3
61,534,4,-1.0,-4.0,chase_y,4,3
61,535,5,-1.0,-5.0,chase_y,4,2
61,536,6,-1.0,-6.0,chase_y,4,2
61,537,7,-1.0,-7.0,chase_y,4,2
61,538,8,99.0,92.0,chase_y,1,4
62,539,1,-1.0,-1.0,chase_y,3,1
62,540,2,-1.0,-2.0,chase_y,3,3
62,541,3,-1.0,-3.0,chase_y,3,1
62,542,4,99.0,96.0,chase_y,2,0
63,543,1,-1.0,-1.0,chase_y,3,3
63,544,2,-1.0,-2.0,chase_y,1,0
63,545,3,-1.0,-3.0,chase_y,3,2
63,546,4,99.0,96.0,chase_y,1,4
64,547,1,-1.0,-1.0,chase_y,4,4
64,548,2,-1.0,-2.0,chase_y,2,2
64,549,3,-1.0,-3.0,chase_y,4,4
64,550,4,-1.0,-4.0,chase_y,4,4
64,551,5,-1.0,-5.0,chase_y,4,2
64,552,6,-1.0,-6.0,chase_y,2,2
64,553,7,-1.0,-7.0,chase_y,4,4
64,554,8,-1.0,-8.0,chase_y,1,1
64,555,9,-1.0,-9.0,chase_y,2,0
64,556,10,-1.0,-10.0,chase_y,2,3
64,557,11,-1.0,-11.0,chase_y,4,2
64,558,12,-1.0,-12.0,chase_y,2,2
64,559,13,-1.0,-13.0,chase_y,2,3
64,560,14,-1.0,-14.0,chase_y,2,2
64,561,15,-1.0,-15.0,chase_y,4,4
