episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.17574823379516602,direct,,running
0,2,2,-0.17414560317993166,direct,,running
0,3,3,-0.1646049451828003,direct,,running
0,4,4,-0.16318369150161743,direct,,running
0,5,5,-120.0,direct,intruder,entered_big_circle
1,6,1,-0.14263219833374025,direct,,running
1,7,2,-0.13339407920837404,direct,,running
1,8,3,-0.1241805911064148,direct,,running
1,9,4,-0.11499511778354646,direct,,running
1,10,5,-0.10584187507629395,direct,,running
1,11,6,-0.10639444410800936,direct,,running
1,12,7,-0.11134898006916047,direct,,running
1,13,8,-0.10674139618873597,direct,,running
1,14,9,-0.10725262999534609,direct,,running
1,15,10,-120.0,direct,intruder,entered_big_circle
2,16,1,-0.22094362854957583,direct,,running
2,17,2,-0.2167526960372925,direct,,running
2,18,3,-0.21271046280860903,direct,,running
2,19,4,-0.20882479548454286,direct,,running
2,20,5,-0.2051036822795868,direct,,running
2,21,6,-0.20155564546585084,direct,,running
2,22,7,-0.19818943262100222,direct,,running
2,23,8,-0.19501398444175722,direct,,running
2,24,9,-0.1920385551452637,direct,,running
2,25,10,-0.18927268028259278,direct,,running
2,26,11,-0.18672591209411624,direct,,running
2,27,12,-0.1844080114364624,direct,,running
2,28,13,-0.18232878208160402,direct,,running
2,29,14,-0.18734062790870668,direct,,running
2,30,15,-0.18562498688697815,direct,,running
2,31,16,-120.0,direct,intruder,entered_big_circle
3,32,1,-0.16489980697631837,direct,,running
3,33,2,-0.16728629112243654,direct,,running
3,34,3,-0.16980111956596375,direct,,running
3,35,4,-0.17244365096092226,direct,,running
3,36,5,-0.17521284222602845,direct,,running
3,37,6,-0.17810765027999878,direct,,running
3,38,7,-0.18112683773040772,direct,,running
3,39,8,-0.1842690944671631,direct,,running
3,40,9,-0.18753279566764833,direct,,running
3,41,10,-0.1909164810180664,direct,,running
3,42,11,-120.0,direct,intruder,entered_big_circle
4,43,1,-0.2346897351741791,direct,,running
4,44,2,-0.235710825920105,direct,,running
4,45,3,-0.2368504559993744,direct,,running
4,46,4,-0.23810938477516175,direct,,running
4,47,5,-0.23948814868927004,direct,,running
4,48,6,-0.2409872841835022,direct,,running
4,49,7,-0.24260714888572693,direct,,running
4,50,8,-0.24434802651405335,direct,,running
4,51,9,-0.2462100648880005,direct,,running
4,52,10,-0.2481933093070984,direct,,running
4,53,11,-0.2502978038787842,direct,,running
4,54,12,-0.25252323746681216,direct,,running
4,55,13,-0.2548694145679474,direct,,running
4,56,14,-0.25733591794967653,direct,,running
4,57,15,-0.2599222576618195,direct,,running
4,58,16,-0.2626278209686279,direct,,running
4,59,17,-0.26545193791389465,direct,,running
4,60,18,-0.2683937740325928,direct,,running
4,61,19,-0.2714524650573731,direct,,running
4,62,20,-0.27462702751159673,direct,,running
4,63,21,-0.27791632890701295,direct,,running
4,64,22,-0.28131926655769346,direct,,running
4,65,23,-0.28483452916145324,direct,,running
4,66,24,-0.28846092462539674,direct,,running
4,67,25,-0.2921969330310822,direct,,running
4,68,26,-0.2960412430763245,direct,,running
4,69,27,-0.2999922609329224,direct,,running
4,70,28,-0.3040484356880188,direct,,running
4,71,29,-0.30820818901062014,direct,,running
4,72,30,-120.0,direct,intruder,entered_big_circle
