episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.19106873631477356,direct,,running
0,2,2,-0.19468698859214786,direct,,running
0,3,3,-0.1863186275959015,direct,,running
0,4,4,-0.17795033812522892,direct,,running
0,5,5,-100.0,direct,intruder,entered_big_circle
1,6,1,-0.16832115411758425,direct,,running
1,7,2,-0.16775324702262878,direct,,running
1,8,3,-0.16735161900520326,direct,,running
1,9,4,-0.16711909532546998,direct,,running
1,10,5,-0.1670581912994385,direct,,running
1,11,6,-0.16717097520828247,direct,,running
1,12,7,-0.1706327772140503,direct,,running
1,13,8,-0.17372157335281374,direct,,running
1,14,9,-0.17680170893669128,direct,,running
1,15,10,-100.0,direct,intruder,entered_big_circle
2,16,1,-0.23176035046577453,direct,,running
2,17,2,-0.22367816329002385,direct,,running
2,18,3,-0.2156118488311768,direct,,running
2,19,4,-0.2075630640983582,direct,,running
2,20,5,-0.19953370451927183,direct,,running
2,21,6,-0.19152585625648502,direct,,running
2,22,7,-0.19134486079216004,direct,,running
2,23,8,-0.18342508435249333,direct,,running
2,24,9,-0.1787698006629944,direct,,running
2,25,10,-0.17082010269165043,direct,,running
2,26,11,-0.16290211439132693,direct,,running
2,27,12,-0.15502006173133853,direct,,running
2,28,13,-0.14717886805534364,direct,,running
2,29,14,-0.14644568324089052,direct,,running
2,30,15,-0.14179480433464053,direct,,running
2,31,16,-100.0,direct,intruder,entered_big_circle
3,32,1,-0.17887423992156984,direct,,running
3,33,2,-0.17162430644035342,direct,,running
3,34,3,-0.1644360935688019,direct,,running
3,35,4,-0.15731692671775818,direct,,running
3,36,5,-0.1502751982212067,direct,,running
3,37,6,-0.1433206117153168,direct,,running
3,38,7,-0.13646449804306032,direct,,running
3,39,8,-0.12971997022628787,direct,,running
3,40,9,-0.12310236454010012,direct,,running
3,41,10,-0.12510854959487916,direct,,running
3,42,11,-100.0,direct,intruder,entered_big_circle
4,43,1,-0.24911409378051758,direct,,running
4,44,2,-0.24121551871299746,direct,,running
4,45,3,-0.23333629727363586,direct,,running
4,46,4,-0.2254782474040985,direct,,running
4,47,5,-0.2176433002948761,direct,,running
4,48,6,-0.20983367323875426,direct,,running
4,49,7,-0.20205194115638736,direct,,running
4,50,8,-0.1943008875846863,direct,,running
4,51,9,-0.1865837907791138,direct,,running
4,52,10,-0.1789043402671814,direct,,running
4,53,11,-0.17126673817634583,direct,,running
4,54,12,-0.16367585420608521,direct,,running
4,55,13,-0.15613733291625978,direct,,running
4,56,14,-0.1486576354503632,direct,,running
4,57,15,-0.14124432563781741,direct,,running
4,58,16,-0.13390629053115846,direct,,running
4,59,17,-0.12665388345718387,direct,,running
4,60,18,-0.11949933528900147,direct,,running
4,61,19,-0.11245715379714967,direct,,running
4,62,20,-0.10554456472396853,direct,,running
4,63,21,-0.09878210783004762,direct,,running
4,64,22,-0.09219438791275025,direct,,running
4,65,23,-0.08581089735031128,direct,,running
4,66,24,-0.07966704130172729,direct,,running
4,67,25,-0.07380519866943361,direct,,running
4,68,26,-0.06827600955963134,direct,,running
4,69,27,-0.06313937067985535,direct,,running
4,70,28,-0.05846524000167846,direct,,running
4,71,29,-0.05433355927467347,direct,,running
4,72,30,-100.0,direct,intruder,entered_big_circle
5,73,1,-0.19852602243423462,direct,,running
5,74,2,-0.191217759847641,direct,,running
5,75,3,-0.19233514428138732,direct,,running
5,76,4,-0.19353739976882933,direct,,running
5,77,5,-0.19482420444488524,direct,,running
5,78,6,-0.18775083184242247,direct,,running
5,79,7,-0.18073506712913512,direct,,running
5,80,8,-0.1732603406906128,direct,,running
5,81,9,-0.16636569261550904,direct,,running
5,82,10,-0.15999806284904483,direct,,running
5,83,11,-0.15309702515602114,direct,,running
5,84,12,-0.14627804517745974,direct,,running
5,85,13,-0.13955088615417482,direct,,running
5,86,14,-0.14148925900459292,direct,,running
5,87,15,-0.13503299117088322,direct,,running
5,88,16,-0.12867778301239013,direct,,running
5,89,17,-0.13023770809173588,direct,,running
5,90,18,-0.12343194842338562,direct,,running
