episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.12922920107841493,direct,,running
0,2,2,-0.12164114713668825,direct,,running
0,3,3,-0.12478069186210633,direct,,running
0,4,4,-0.12805549502372743,direct,,running
0,5,5,-0.13146352887153626,direct,,running
0,6,6,-0.1350024700164795,direct,,running
0,7,7,-0.13866999268531802,direct,,running
0,8,8,-0.1424634897708893,direct,,running
0,9,9,-0.1463803839683533,direct,,running
0,10,10,-0.15041790246963502,direct,,running
0,11,11,-0.15457322955131533,direct,,running
0,12,12,-0.15884357929229737,direct,,running
0,13,13,-0.16322597026824953,direct,,running
0,14,14,-0.1677174532413483,direct,,running
0,15,15,-0.17231507658958437,direct,,running
0,16,16,-120.0,direct,intruder,entered_big_circle
1,17,1,-0.2196586799621582,direct,,running
1,18,2,-0.21834923028945924,direct,,running
1,19,3,-0.21717204332351686,direct,,running
1,20,4,-0.21613044142723084,direct,,running
1,21,5,-0.2152275848388672,direct,,running
1,22,6,-0.21446666121482852,direct,,running
1,23,7,-0.21385075569152834,direct,,running
1,24,8,-0.2133828639984131,direct,,running
1,25,9,-0.21306595087051394,direct,,running
1,26,10,-0.21290275812149048,direct,,running
1,27,11,-0.21289595246315005,direct,,running
1,28,12,-0.21304803848266604,direct,,running
1,29,13,-0.213361474275589,direct,,running
1,30,14,-0.21383833050727846,direct,,running
1,31,15,-0.21448063492774966,direct,,running
1,32,16,-0.21529018998146057,direct,,running
1,33,17,-0.2162686049938202,direct,,running
1,34,18,-0.21741720557212832,direct,,running
1,35,19,-0.21873713970184328,direct,,running
1,36,20,-0.22022927165031433,direct,,running
1,37,21,-0.22189422726631167,direct,,running
1,38,22,-0.22373233437538148,direct,,running
1,39,23,-0.2257438313961029,direct,,running
1,40,24,-0.22792850971221926,direct,,running
1,41,25,-0.23028593778610232,direct,,running
1,42,26,-0.23281557798385621,direct,,running
1,43,27,-0.2355164623260498,direct,,running
1,44,28,-0.23838748812675475,direct,,running
1,45,29,-0.24142722487449647,direct,,running
1,46,30,-0.24463412284851077,direct,,running
1,47,31,-120.0,direct,intruder,entered_big_circle
2,48,1,-0.17448342561721802,direct,,running
2,49,2,-0.17396053314208987,direct,,running
2,50,3,-0.17365652441978455,direct,,running
2,51,4,-0.17357628583908083,direct,,running
2,52,5,-0.17372411012649538,direct,,running
2,53,6,-0.17410404920578004,direct,,running
2,54,7,-0.17471972465515137,direct,,running
2,55,8,-0.1755741024017334,direct,,running
2,56,9,-0.17666977405548098,direct,,running
2,57,10,-0.17800875186920168,direct,,running
2,58,11,-0.17959239244461062,direct,,running
2,59,12,-0.1814215886592865,direct,,running
2,60,13,-0.1834965205192566,direct,,running
2,61,14,-0.18581682920455933,direct,,running
2,62,15,-0.18838154673576357,direct,,running
2,63,16,-120.0,direct,intruder,entered_big_circle
3,64,1,-0.18753238439559938,direct,,running
3,65,2,-0.18452663064002991,direct,,running
3,66,3,-0.18989997863769534,direct,,running
3,67,4,-0.19527553200721742,direct,,running
3,68,5,-0.20065311193466187,direct,,running
3,69,6,-0.20603277802467349,direct,,running
3,70,7,-0.21141435146331788,direct,,running
3,71,8,-0.2167978322505951,direct,,running
3,72,9,-0.22218316078186037,direct,,running
3,73,10,-0.22757029294967654,direct,,running
3,74,11,-0.23295916795730592,direct,,running
3,75,12,-0.2383497714996338,direct,,running
3,76,13,-0.24374197006225587,direct,,running
3,77,14,-0.24913582205772403,direct,,running
3,78,15,-0.2545312237739563,direct,,running
3,79,16,-0.25992816090583803,direct,,running
3,80,17,-0.2653265428543091,direct,,running
3,81,18,-0.27072637081146245,direct,,running
3,82,19,-0.2761276435852051,direct,,running
3,83,20,-0.2815302574634552,direct,,running
3,84,21,-0.2869341683387756,direct,,running
3,85,22,-0.29233943462371825,direct,,running
3,86,23,-0.2977459383010864,direct,,running
3,87,24,-0.30315370798110963,direct,,running
3,88,25,-0.30856263995170596,direct,,running
3,89,26,-0.31397277951240543,direct,,running
3,90,27,-120.0,direct,intruder,entered_big_circle
4,91,1,-0.16250769138336182,direct,,running
4,92,2,-0.16681343078613284,direct,,running
4,93,3,-0.17116248846054077,direct,,running
4,94,4,-0.17555376052856447,direct,,running
4,95,5,-120.0,direct,intruder,entered_big_circle
5,96,1,-0.1528847086429596,direct,,running
5,97,2,-0.1569705069065094,direct,,running
5,98,3,-0.1611504065990448,direct,,running
5,99,4,-0.16542230606079103,direct,,running
5,100,5,-0.16978392481803894,direct,,running
5,101,6,-0.17423308849334718,direct,,running
5,102,7,-0.17876757621765138,direct,,running
5,103,8,-0.18338521242141725,direct,,running
5,104,9,-0.18808376193046572,direct,,running
5,105,10,-0.1928610634803772,direct,,running
5,106,11,-0.19771491289138796,direct,,running
5,107,12,-0.20264320850372314,direct,,running
5,108,13,-0.20764386415481567,direct,,running
5,109,14,-120.0,direct,intruder,entered_big_circle
6,110,1,-0.15064558267593386,direct,,running
6,111,2,-0.15295408964157106,direct,,running
6,112,3,-0.15539974689483643,direct,,running
6,113,4,-0.15798179507255555,direct,,running
6,114,5,-0.1606992793083191,direct,,running
6,115,6,-0.16355102300643923,direct,,running
6,116,7,-0.1665356409549713,direct,,running
6,117,8,-0.1696517312526703,direct,,running
6,118,9,-120.0,direct,intruder,entered_big_circle
7,119,1,-0.22733539938926697,direct,,running
7,120,2,-0.22333073139190676,direct,,running
7,121,3,-0.21945734262466432,direct,,running
7,122,4,-0.21572164058685303,direct,,running
7,123,5,-0.2121300780773163,direct,,running
7,124,6,-0.20868956804275515,direct,,running
7,125,7,-0.20540712952613832,direct,,running
7,126,8,-0.20229000449180604,direct,,running
7,127,9,-0.19934564352035525,direct,,running
7,128,10,-0.1965816915035248,direct,,running
7,129,11,-0.194005925655365,direct,,running
7,130,12,-0.19162628889083863,direct,,running
7,131,13,-0.18945067882537844,direct,,running
7,132,14,-0.18748714208602907,direct,,running
7,133,15,-0.18574362158775332,direct,,running
7,134,16,-0.184228013753891,direct,,running
7,135,17,-0.18294811248779297,direct,,running
7,136,18,-0.18191139817237856,direct,,running
7,137,19,-0.1811251723766327,direct,,running
7,138,20,-0.18059624552726747,direct,,running
7,139,21,-0.18033114314079285,direct,,running
7,140,22,-0.18033581137657168,direct,,running
7,141,23,-120.0,direct,intruder,entered_big_circle
8,142,1,-0.15677765011787417,direct,,running
8,143,2,-0.15246206998825074,direct,,running
8,144,3,-0.1483318603038788,direct,,running
8,145,4,-0.14439937353134158,direct,,running
8,146,5,-0.14067749977111818,direct,,running
8,147,6,-0.13717991828918458,direct,,running
8,148,7,-0.13392083048820497,direct,,running
8,149,8,-0.1393162763118744,direct,,running
8,150,9,-0.14472313761711122,direct,,running
8,151,10,-0.15014101028442384,direct,,running
8,152,11,-0.15556943297386172,direct,,running
8,153,12,-0.16100801825523378,direct,,running
8,154,13,-0.16645634889602662,direct,,running
8,155,14,-120.0,direct,intruder,entered_big_circle
9,156,1,-0.13275065302848818,direct,,running
9,157,2,-0.13119373917579652,direct,,running
9,158,3,-0.12987025260925295,direct,,running
9,159,4,-0.12878880500793458,direct,,running
9,160,5,-0.128061900138855,detour,,running
9,161,6,-0.12741517066955568,detour,,running
9,162,7,-0.12684935450553894,detour,,running
9,163,8,-0.12636507391929627,detour,,running
9,164,9,-0.12596276998519898,detour,,running
9,165,10,-0.12564295768737793,detour,,running
9,166,11,-0.12540582656860352,detour,,running
9,167,12,-0.12525163650512697,detour,,running
9,168,13,-0.12518038272857668,detour,,running
9,169,14,-0.12519204258918765,detour,,running
9,170,15,-0.12528638601303102,detour,,running
9,171,16,-0.12546310663223267,detour,,running
9,172,17,-0.12572179257869723,detour,,running
9,173,18,-0.1260618841648102,detour,,running
9,174,19,-0.1264826846122742,detour,,running
9,175,20,-0.12698340952396395,detour,,running
9,176,21,-0.12756316661834718,detour,,running
9,177,22,-0.1282209461927414,detour,,running
9,178,23,-0.1289556449651718,detour,,running
9,179,24,-0.12976604223251342,detour,,running
9,180,25,-0.13065086960792544,detour,,running
9,181,26,-0.1316087245941162,detour,,running
9,182,27,-0.13263820290565492,detour,,running
9,183,28,-0.1337377655506134,detour,,running
9,184,29,-0.13490588605403903,detour,,running
9,185,30,-0.13614090502262116,detour,,running
9,186,31,-0.13744120419025424,detour,,running
9,187,32,-0.13880511999130252,detour,,running
9,188,33,-0.1402309215068817,detour,,running
9,189,34,-0.141716890335083,detour,,running
9,190,35,-0.14326133728027346,detour,,running
9,191,36,-0.14486247539520264,detour,,running
9,192,37,-0.14651862025260926,detour,,running
9,193,38,-0.14822807192802429,detour,,running
9,194,39,-0.14998913645744325,detour,,running
9,195,40,-0.1518000972270966,detour,,running
9,196,41,-0.15365936994552615,detour,,running
9,197,42,-0.15556533932685854,detour,,running
9,198,43,-0.15751639008522034,detour,,running
9,199,44,-0.15951103925704957,detour,,running
9,200,45,-0.16154771447181704,detour,,running
9,201,46,-0.16362503528594974,detour,,running
9,202,47,-0.17374738574028015,detour,,running
9,203,48,-0.18393339157104494,detour,,running
9,204,49,-0.19417717337608337,detour,,running
9,205,50,-0.19647778630256654,detour,,running
9,206,51,-0.2068554139137268,detour,,running
9,207,52,-0.2172776246070862,detour,,running
9,208,53,-0.22774062871932985,detour,,running
9,209,54,-0.2382408666610718,detour,,running
9,210,55,-0.24877514719963073,detour,,running
9,211,56,-0.2593405115604401,detour,,running
9,212,57,-0.2562136971950531,detour,,running
9,213,58,-0.2669125854969025,detour,,running
9,214,59,-0.277634437084198,detour,,running
9,215,60,-0.2883770835399628,detour,,running
9,216,61,-0.29913863182067874,detour,,running
9,217,62,-0.30991724610328675,detour,,running
9,218,63,-0.3123930859565735,detour,,running
9,219,64,-0.3213644051551819,detour,,running
9,220,65,-0.32233579516410826,detour,,running
9,221,66,-0.33131445169448853,detour,,running
9,222,67,-0.3323091959953308,detour,,running
9,223,68,-0.3332991647720337,detour,,running
9,224,69,-0.3423034036159516,detour,,running
9,225,70,-0.3433147966861725,detour,,running
