episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.36638399720191955,direct,,running
0,2,2,-0.3721159374713897,direct,,running
0,3,3,-0.367037216424942,direct,,running
0,4,4,-0.36227442383766173,direct,,running
0,5,5,-120.0,direct,intruder,entered_big_circle
1,6,1,-0.32962891817092893,direct,,running
1,7,2,-0.32803508400917053,direct,,running
1,8,3,-0.3267322337627411,direct,,running
1,9,4,-0.32572532057762144,direct,,running
1,10,5,-0.32501873731613157,direct,,running
1,11,6,-0.32461610794067386,direct,,running
1,12,7,-0.3245204782485962,direct,,running
1,13,8,-0.3247340178489685,direct,,running
1,14,9,-0.32525834798812864,direct,,running
1,15,10,-120.0,direct,intruder,entered_big_circle
2,16,1,-0.4444667673110961,direct,,running
2,17,2,-0.4364479756355285,direct,,running
2,18,3,-0.42863099336624144,direct,,running
2,19,4,-0.4210269725322723,direct,,running
2,20,5,-0.4136474585533142,direct,,running
2,21,6,-0.40650460481643674,direct,,running
2,22,7,-0.39961104750633236,direct,,running
2,23,8,-0.3929798877239227,direct,,running
2,24,9,-0.3866246378421784,direct,,running
2,25,10,-0.3805592453479767,direct,,running
2,26,11,-0.37479801535606383,direct,,running
2,27,12,-0.3693553364276886,direct,,running
2,28,13,-0.36424599051475526,direct,,running
2,29,14,-0.3594846999645233,direct,,running
2,30,15,-0.35508615136146543,direct,,running
2,31,16,-120.0,direct,intruder,entered_big_circle
3,32,1,-0.34900518417358395,direct,,running
3,33,2,-0.35041080474853514,direct,,running
3,34,3,-0.352002922296524,direct,,running
3,35,4,-0.3537805414199829,direct,,running
3,36,5,-0.3557422852516174,direct,,running
3,37,6,-0.343213210105896,direct,,running
3,38,7,-0.34552677035331725,direct,,running
3,39,8,-0.3331781899929046,direct,,running
3,40,9,-0.3358589506149292,direct,,running
3,41,10,-0.33872721552848817,direct,,running
3,42,11,-120.0,direct,intruder,entered_big_circle
4,43,1,-0.48328551411628723,direct,,running
4,44,2,-0.4827350652217865,direct,,running
4,45,3,-0.46838969349861137,direct,,running
4,46,4,-0.4680914139747619,direct,,running
4,47,5,-0.46796933174133293,direct,,running
4,48,6,-0.4538426733016968,direct,,running
4,49,7,-0.45399588108062744,direct,,running
4,50,8,-0.44002642989158625,direct,,running
4,51,9,-0.44047266006469726,direct,,running
4,52,10,-0.4266841685771942,direct,,running
4,53,11,-0.4274420773983001,direct,,running
4,54,12,-0.42839507222175593,direct,,running
4,55,13,-0.4149501717090607,direct,,running
4,56,14,-0.4162398016452789,direct,,running
4,57,15,-0.4177294826507568,direct,,running
4,58,16,-0.4194183564186096,direct,,running
4,59,17,-0.4213052904605865,direct,,running
4,60,18,-0.40859668016433714,direct,,running
4,61,19,-0.41085173845291134,direct,,running
4,62,20,-0.41330644249916076,direct,,running
4,63,21,-0.41595870614051816,direct,,running
4,64,22,-0.4188060677051544,direct,,running
4,65,23,-0.4069982624053955,direct,,running
4,66,24,-0.41023536086082457,direct,,running
4,67,25,-0.4136653876304626,direct,,running
4,68,26,-0.41728496313095087,direct,,running
4,69,27,-0.40631170034408565,direct,,running
4,70,28,-0.4103317773342132,direct,,running
4,71,29,-0.3998353278636932,direct,,running
4,72,30,-120.0,direct,intruder,entered_big_circle
5,73,1,-0.38004879713058465,direct,,running
5,74,2,-0.36946844220161434,direct,,running
5,75,3,-0.35909583330154415,direct,,running
5,76,4,-0.34894802331924435,direct,,running
5,77,5,-0.33904346585273737,direct,,running
5,78,6,-0.32940225958824154,direct,,running
5,79,7,-0.32004636287689203,direct,,running
5,80,8,-0.31099921226501465,direct,,running
5,81,9,-0.3022862708568573,direct,,running
5,82,10,-0.29393487632274623,direct,,running
5,83,11,-0.28597410082817076,direct,,running
5,84,12,-0.27843480765819545,direct,,running
5,85,13,-0.27134944856166837,direct,,running
5,86,14,-0.2647519117593765,direct,,running
5,87,15,-0.2586770689487457,direct,,running
5,88,16,-0.2531603103876114,direct,,running
5,89,17,-0.23883035540580747,direct,,running
5,90,18,-0.2340045756101608,direct,,running
5,91,19,-0.22984472572803497,direct,,running
5,92,20,-0.22638709306716914,direct,,running
5,93,21,-0.22366469264030456,direct,,running
5,94,22,-0.22170661449432372,direct,,running
5,95,23,-0.22053661108016967,direct,,running
5,96,24,-0.22017225682735442,direct,,running
5,97,25,-0.2206242448091507,direct,,running
5,98,26,-0.20846786260604858,direct,,running
5,99,27,-0.21021639466285705,direct,,running
5,100,28,-0.19885467350482935,direct,,running
5,101,29,-0.20201574623584748,direct,,running
5,102,30,-120.0,direct,intruder,entered_big_circle
6,103,1,-0.27521036624908446,direct,,running
6,104,2,-0.27916963160037994,direct,,running
6,105,3,-0.28327505350112914,direct,,running
6,106,4,-0.28752225100994105,direct,,running
6,107,5,-120.0,direct,intruder,entered_big_circle
7,108,1,-0.34833096027374266,direct,,running
7,109,2,-0.3450238084793091,direct,,running
7,110,3,-0.342038927078247,direct,,running
7,111,4,-0.33938578128814695,direct,,running
7,112,5,-0.33707339525222774,direct,,running
7,113,6,-0.3351100599765777,direct,,running
7,114,7,-0.3335034644603729,direct,,running
7,115,8,-0.332260445356369,direct,,running
7,116,9,-0.3313869273662567,direct,,running
7,117,10,-0.330887953042984,direct,,running
7,118,11,-0.33076740860939025,direct,,running
7,119,12,-0.3310280537605286,direct,,running
7,120,13,-120.0,direct,intruder,entered_big_circle
8,121,1,-0.38173535227775574,direct,,running
8,122,2,-0.3818632280826568,direct,,running
8,123,3,-0.3821951365470886,direct,,running
8,124,4,-0.3827316558361053,direct,,running
8,125,5,-0.38347311973571774,direct,,running
8,126,6,-0.3844196474552154,direct,,running
8,127,7,-0.38557111978530884,direct,,running
8,128,8,-0.3869268751144409,direct,,running
8,129,9,-0.38848623394966125,direct,,running
8,130,10,-0.39024812340736387,direct,,running
8,131,11,-0.3922112023830414,direct,,running
8,132,12,-0.39437383770942686,direct,,running
8,133,13,-0.3967341637611389,direct,,running
8,134,14,-0.39929008245468134,direct,,running
8,135,15,-0.40203934669494623,direct,,running
8,136,16,-120.0,direct,intruder,entered_big_circle
9,137,1,-0.3439618444442749,direct,,running
9,138,2,-0.3413386619091034,direct,,running
9,139,3,-0.33898517847061155,direct,,running
9,140,4,-0.3369079804420471,direct,,running
9,141,5,-0.335113296508789,direct,,running
9,142,6,-0.33360679507255553,direct,,running
9,143,7,-0.3323937749862671,direct,,running
9,144,8,-0.3314789092540741,direct,,running
9,145,9,-0.33086620330810546,direct,,running
9,146,10,-0.3305592036247253,direct,,running
9,147,11,-0.3305604135990142,direct,,running
9,148,12,-0.3308720028400421,direct,,running
9,149,13,-0.33149505615234376,direct,,running
9,150,14,-0.33243003249168396,direct,,running
9,151,15,-0.33367659807205197,direct,,running
9,152,16,-0.335233668088913,direct,,running
9,153,17,-0.32240476965904236,direct,,running
9,154,18,-120.0,direct,intruder,entered_big_circle
10,155,1,-0.31975340604782104,direct,,running
10,156,2,-0.31260007977485654,direct,,running
10,157,3,-0.30575527012348175,direct,,running
10,158,4,-0.2992396628856659,direct,,running
10,159,5,-0.2930749690532684,direct,,running
10,160,6,-0.14752589225769044,detour,,running
10,161,7,-0.14506034314632416,detour,,running
10,162,8,-0.14267821669578554,detour,,running
10,163,9,-0.1403828060626984,detour,,running
10,164,10,-0.13817743718624115,detour,,running
10,165,11,-0.1360654300451279,detour,,running
10,166,12,-0.1340500718355179,detour,,running
10,167,13,-0.13213461101055146,detour,,running
10,168,14,-0.1303222543001175,detour,,running
10,169,15,-0.12861606836318973,detour,,running
10,170,16,-0.12701900959014895,detour,,running
10,171,17,-0.1255338764190674,detour,,running
10,172,18,-0.12416327655315401,detour,,running
10,173,19,-0.12290960013866425,detour,,running
10,174,20,-0.12177500784397127,detour,,running
10,175,21,-0.12076136231422427,detour,,running
10,176,22,-0.11987023711204531,detour,,running
10,177,23,-0.11910287201404572,detour,,running
10,178,24,-0.11846016705036164,detour,,running
10,179,25,-0.11794267356395724,detour,,running
10,180,26,-0.11755056142807008,detour,,running
10,181,27,-0.11728364288806917,detour,,running
10,182,28,-0.10903661906719209,detour,,running
10,183,29,-0.10894408583641055,detour,,running
10,184,30,-0.10898357689380647,detour,,running
10,185,31,-0.10915331304073336,detour,,running
10,186,32,-0.1094511902332306,detour,,running
10,187,33,-0.10987464547157288,detour,,running
10,188,34,-0.11042088925838472,detour,,running
10,189,35,-0.1110867774486542,detour,,running
10,190,36,-0.11186897516250613,detour,,running
10,191,37,-0.11276392400264743,detour,,running
10,192,38,-0.10528271257877353,detour,,running
10,193,39,-0.11280298888683321,detour,,running
10,194,40,-0.11168095231056213,detour,,running
10,195,41,-0.10432685077190401,detour,,running
10,196,42,-0.11197836756706239,detour,,running
10,197,43,-0.11073436796665193,detour,,running
10,198,44,-0.10351554811000827,detour,,running
10,199,45,-0.11129802227020266,detour,,running
10,200,46,-0.10993284642696383,detour,,running
10,201,47,-0.10285764396190644,detour,,running
10,202,48,-0.11077003538608554,detour,,running
10,203,49,-0.10928514063358308,detour,,running
10,204,50,-0.10690652489662172,detour,,running
10,205,51,-0.09992161154747012,detour,,running
10,206,52,-0.10789429306983947,detour,,running
10,207,53,-0.10633303880691528,detour,,running
10,208,54,-0.09950881063938144,detour,,running
10,209,55,-0.09927474319934845,detour,,running
10,210,56,-0.09756092190742494,detour,,running
10,211,57,-0.09736788630485535,detour,,running
10,212,58,-0.0956054574251175,detour,,running
10,213,59,-0.08907345294952393,detour,,running
10,214,60,-0.09738349974155427,detour,,running
10,215,61,-0.09549932837486268,detour,,running
10,216,62,-0.09556845784187318,detour,,running
10,217,63,-0.09362817168235779,detour,,running
10,218,64,-0.08738445699214936,detour,,running
10,219,65,-0.09586449623107912,detour,,running
10,220,66,-0.09380851447582246,detour,,running
10,221,67,-0.09418163359165191,detour,,running
10,222,68,-0.09206429779529574,detour,,running
10,223,69,-0.08614936530590059,detour,,running
10,224,70,-0.09479976058006287,detour,,running
10,225,71,-0.0925760155916214,detour,,running
10,226,72,-0.09039154708385468,detour,,running
10,227,73,-0.08460719347000123,detour,,running
10,228,74,-0.09330962657928467,detour,,running
10,229,75,-0.09102169036865235,detour,,running
10,230,76,-0.08547971606254579,detour,,running
10,231,77,-0.09429483473300934,detour,,running
10,232,78,-0.09191334009170532,detour,,running
10,233,79,-0.09302917182445528,detour,,running
10,234,80,-0.09440718948841098,detour,,running
10,235,81,-0.09188740313053131,detour,,running
10,236,82,-0.09343622982501984,detour,,running
10,237,83,-0.09086124062538148,detour,,running
10,238,84,-0.09259677886962892,detour,,running
10,239,85,-0.09461157083511354,detour,,running
10,240,86,-0.09690374195575716,detour,,running
10,241,87,-0.09419225215911864,detour,,running
10,242,88,-0.09670759499073031,detour,,running
10,243,89,-0.09396826088428498,detour,,running
10,244,90,-0.09672117292881013,detour,,running
10,245,91,-0.09975292742252351,detour,,running
10,246,92,-0.1030554836988449,detour,,running
10,247,93,-0.10661976993083955,detour,,running
10,248,94,-0.1104359245300293,detour,,running
10,249,95,-0.11449346005916597,detour,,running
10,250,96,-0.11878161787986755,detour,,running
10,251,97,-0.1232894426584244,detour,,running
10,252,98,-0.12800600290298464,detour,,running
10,253,99,-0.13292049527168276,detour,,running
10,254,100,-0.1380224293470383,detour,,running
10,255,101,-0.14330160081386567,detour,,running
10,256,102,-0.14874820470809938,detour,,running
10,257,103,-0.15435290396213536,detour,,running
10,258,104,-0.1601067876815796,detour,,running
10,259,105,-0.1688398665189743,detour,,running
10,260,106,-0.17464422643184666,detour,,running
10,261,107,-0.18057952284812928,detour,,running
10,262,108,-0.18663879692554475,detour,,running
10,263,109,-0.19281543850898747,detour,,running
10,264,110,-0.19762401938438418,detour,,running
10,265,111,-0.20199433028697972,detour,,running
10,266,112,-0.20416136145591737,detour,,running
10,267,113,-0.20639231562614443,detour,,running
10,268,114,-0.21070283114910127,detour,,running
10,269,115,-0.21291152000427246,detour,,running
10,270,116,-0.21518330633640292,detour,,running
10,271,117,-0.21751827955245975,detour,,running
10,272,118,-0.2216984397172928,detour,,running
10,273,119,-0.2250686800479889,detour,,running
10,274,120,-0.22736328005790715,detour,,running
10,275,121,-0.23154467701911927,detour,,running
10,276,122,-0.2338201856613159,detour,,running
10,277,123,-0.23799188494682316,detour,,running
10,278,124,-0.24024921417236328,detour,,running
10,279,125,-0.24256700336933137,detour,,running
10,280,126,-0.2466604417562485,detour,,running
10,281,127,-0.2425645297765732,detour,,running
10,282,128,-0.2449425554275513,detour,,running
10,283,129,-0.24897094726562502,detour,,running
10,284,130,-0.24494006395339968,detour,,running
10,285,131,-0.24737826645374303,detour,,running
10,286,132,-0.24987679779529573,detour,,running
10,287,133,-0.25377488493919376,detour,,running
10,288,134,-0.24987424373626713,detour,,running
10,289,135,-0.2524326479434967,detour,,running
10,290,136,-0.25626573622226717,detour,,running
10,291,137,-0.25243008792400357,detour,,running
10,292,138,-0.255048251748085,detour,,running
10,293,139,-0.2588164186477661,detour,,running
10,294,140,-0.2562610274553299,detour,,running
10,295,141,-0.2524250692129135,detour,,running
10,296,142,-0.2550429290533066,detour,,running
10,297,143,-0.25881137609481814,detour,,running
10,298,144,-0.2562563186883926,detour,,running
10,299,145,-0.25242010712623597,detour,,running
10,300,146,-0.2550376063585281,detour,,running
10,301,147,-0.25880627989768984,detour,,running
10,302,148,-0.2562515622377396,detour,,running
10,303,149,-0.25241507053375245,detour,,running
10,304,150,-0.25503223001956943,detour,,running
10,305,151,-0.2588011151552201,detour,,running
10,306,152,-0.2550295358896255,detour,,running
10,307,153,-0.2577062255144119,detour,,running
10,308,154,-0.25501563608646394,detour,,running
10,309,155,-0.25769139885902403,detour,,running
10,310,156,-0.25500177502632143,detour,,running
10,311,157,-0.257676619887352,detour,,running
10,312,158,-0.25498794674873354,detour,,running
10,313,159,-0.25766195118427276,detour,,running
10,314,160,-0.2549742048978806,detour,,running
10,315,161,-0.25764699339866637,detour,,running
10,316,162,-0.25496018886566163,detour,,running
10,317,163,-0.25763109385967253,detour,,running
10,318,164,-0.25494529962539675,detour,,running
10,319,165,-0.2512169694900513,detour,,running
10,320,166,-0.3624996256828308,attack,,running
10,321,167,-0.3570075583457947,attack,,running
10,322,168,-0.35156816959381104,attack,,running
10,323,169,-0.34618320465087893,attack,,running
10,324,170,-0.34085431337356564,attack,,running
10,325,171,-0.33558340311050416,attack,,running
10,326,172,-0.33037228584289546,attack,,running
10,327,173,-0.3252229809761047,attack,,running
10,328,174,-0.3199663996696472,attack,,running
10,329,175,-0.31477028608322144,attack,,running
10,330,176,-0.3096415376663208,attack,,running
10,331,177,-0.30458228588104247,attack,,running
10,332,178,-0.29897238969802853,attack,,running
10,333,179,-0.2938716053962707,attack,,running
10,334,180,-0.2888465309143066,attack,,running
10,335,181,-0.2830397605895996,attack,,running
10,336,182,-0.27797705650329585,attack,,running
10,337,183,-0.27213360548019405,attack,,running
10,338,184,-0.2670354652404785,attack,,running
10,339,185,-0.2620240354537964,attack,,running
10,340,186,-0.25598432302474977,attack,,running
10,341,187,-0.2509414005279541,attack,,running
10,342,188,-0.244871027469635,attack,,running
10,343,189,-0.23979853153228758,attack,,running
10,344,190,-0.23369933843612672,attack,,running
10,345,191,-0.2277447843551636,attack,,running
10,346,192,-0.22251592278480525,attack,,running
10,347,193,-0.21653435230255128,attack,,running
10,348,194,-0.21070668339729307,attack,,running
10,349,195,-0.20530273199081422,attack,,running
10,350,196,-0.20002118229866028,attack,,running
10,351,197,-0.19399279594421387,attack,,running
10,352,198,-0.18813115239143374,attack,,running
10,353,199,-0.18244018316268917,attack,,running
10,354,200,-0.17692356467247006,attack,,running
10,355,201,-0.1711821413040161,attack,,running
10,356,202,-0.16564238905906678,attack,,running
10,357,203,-0.15987895131111143,attack,,running
10,358,204,-0.1543173658847809,attack,,running
10,359,205,-0.148806129693985,attack,,running
10,360,206,-0.14350085854530334,attack,,running
10,361,207,-0.13842705130577088,attack,,running
10,362,208,-0.1335587465763092,attack,,running
10,363,209,-0.1271903705596924,attack,,running
10,364,210,-0.12230015158653258,attack,,running
10,365,211,-0.11762890696525573,attack,,running
10,366,212,-0.11106158137321472,attack,,running
10,367,213,-0.10636898398399354,attack,,running
10,368,214,-0.10190988183021545,attack,,running
10,369,215,-0.09768664121627808,attack,,running
10,370,216,-0.09370067596435548,attack,,running
10,371,217,-0.0899527633190155,attack,,running
10,372,218,-0.08644270896911621,attack,,running
10,373,219,-0.08316943645477294,attack,,running
10,374,220,-0.08013106942176819,attack,,running
10,375,221,-0.07732472181320192,attack,,running
10,376,222,-0.07474675059318542,attack,,running
10,377,223,-0.07239256620407104,attack,,running
10,378,224,-0.07025696396827699,attack,,running
10,379,225,-0.0683338737487793,attack,,running
