episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.16317092537879946,direct,,running
0,2,2,-0.15748350381851198,direct,,running
0,3,3,-0.15916536808013917,direct,,running
0,4,4,-0.16000179409980778,direct,,running
0,5,5,-0.15359509348869324,direct,,running
0,6,6,-0.1552089071273804,direct,,running
0,7,7,-0.1561366057395935,direct,,running
0,8,8,-0.14981109857559205,direct,,running
0,9,9,-0.15135212302207948,direct,,running
0,10,10,-0.1450360095500946,direct,,running
0,11,11,-0.138793603181839,direct,,running
0,12,12,-0.1402626609802246,direct,,running
0,13,13,-0.1344539260864258,direct,,running
0,14,14,-0.1360424911975861,direct,,running
0,15,15,-0.13700534462928773,direct,,running
0,16,16,-100.0,direct,intruder,entered_big_circle
1,17,1,-0.24628297448158268,direct,,running
1,18,2,-0.23872139215469362,direct,,running
1,19,3,-0.23115990519523621,direct,,running
1,20,4,-0.223598495721817,direct,,running
1,21,5,-0.21603715181350708,direct,,running
1,22,6,-0.2084759569168091,direct,,running
1,23,7,-0.20091480970382694,direct,,running
1,24,8,-0.1933537995815277,direct,,running
1,25,9,-0.18579293251037599,direct,,running
1,26,10,-0.17823218464851381,direct,,running
1,27,11,-0.17640066504478458,direct,,running
1,28,12,-0.16884621143341066,direct,,running
1,29,13,-0.16129237771034244,direct,,running
1,30,14,-0.15958643317222598,direct,,running
1,31,15,-0.15204523563385014,direct,,running
1,32,16,-0.1504731810092926,direct,,running
1,33,17,-0.14295234441757204,direct,,running
1,34,18,-0.1354352927207947,direct,,running
1,35,19,-0.12792254447937013,direct,,running
1,36,20,-0.126557252407074,direct,,running
1,37,21,-0.1253433680534363,direct,,running
1,38,22,-0.12428627967834474,direct,,running
1,39,23,-0.11690096616744997,direct,,running
1,40,24,-0.11606467723846438,direct,,running
1,41,25,-0.10876365065574647,direct,,running
1,42,26,-0.10817987084388735,direct,,running
1,43,27,-0.10778845906257631,direct,,running
1,44,28,-0.10759402871131898,direct,,running
1,45,29,-0.1076005017757416,direct,,running
1,46,30,-0.10074234366416931,direct,,running
1,47,31,-100.0,direct,intruder,entered_big_circle
2,48,1,-0.19231731057167054,direct,,running
2,49,2,-0.1848437821865082,direct,,running
2,50,3,-0.18344574928283694,direct,,running
