episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.16233007669448854,direct,,running
0,2,2,-0.15621309041976933,direct,,running
0,3,3,-0.1574848806858063,direct,,running
0,4,4,-0.1581711626052857,direct,,running
0,5,5,-0.1515981471538544,direct,,running
0,6,6,-0.15279628396034242,direct,,running
0,7,7,-0.15358240365982057,direct,,running
0,8,8,-0.15445762634277346,direct,,running
0,9,9,-0.14806806802749634,direct,,running
0,10,10,-0.1432722544670105,direct,,running
0,11,11,-0.13710170149803164,direct,,running
0,12,12,-0.1379884696006775,direct,,running
0,13,13,-0.13893013358116152,direct,,running
0,14,14,-100.0,direct,intruder,entered_big_circle
1,15,1,-0.24598507046699525,direct,,running
1,16,2,-0.23812557220458985,direct,,running
1,17,3,-0.2350216662883759,direct,,running
1,18,4,-0.22716171503067017,direct,,running
1,19,5,-0.22416705250740054,direct,,running
1,20,6,-0.2163100814819336,direct,,running
1,21,7,-0.2134364640712738,direct,,running
1,22,8,-0.20558687806129458,direct,,running
1,23,9,-0.19773801326751708,direct,,running
1,24,10,-0.19501135706901554,direct,,running
1,25,11,-0.18717658281326296,direct,,running
1,26,12,-0.1846065437793732,direct,,running
1,27,13,-0.18191283702850344,direct,,running
1,28,14,-0.17938006281852723,direct,,running
1,29,15,-0.17157382726669312,direct,,running
1,30,16,-0.1637720024585724,direct,,running
1,31,17,-0.1559751069545746,direct,,running
1,32,18,-0.15319618940353394,direct,,running
1,33,19,-0.14538289666175844,direct,,running
1,34,20,-0.14300284147262574,direct,,running
1,35,21,-0.13522923350334168,direct,,running
1,36,22,-0.13783886194229128,direct,,running
1,37,23,-0.13495856881141663,direct,,running
1,38,24,-0.13755595445632934,direct,,running
1,39,25,-0.14015538454055787,direct,,running
1,40,26,-0.13734977006912233,direct,,running
1,41,27,-0.13497853636741639,direct,,running
1,42,28,-100.0,direct,intruder,entered_big_circle
2,43,1,-0.19202397227287293,direct,,running
2,44,2,-0.1885802483558655,direct,,running
2,45,3,-0.18674766182899477,direct,,running
2,46,4,-0.18328007221221926,direct,,running
2,47,5,-0.1857734537124634,direct,,running
2,48,6,-0.1839677369594574,direct,,running
2,49,7,-0.18230819463729858,direct,,running
2,50,8,-0.18479129433631897,direct,,running
2,51,9,-0.1832759952545166,direct,,running
2,52,10,-0.18191547751426698,direct,,running
2,53,11,-0.174319509267807,direct,,running
2,54,12,-0.16674870610237122,direct,,running
2,55,13,-0.16284285545349123,direct,,running
2,56,14,-0.16166293978691101,direct,,running
2,57,15,-100.0,direct,intruder,entered_big_circle
3,58,1,-0.21642954707145695,direct,,running
3,59,2,-0.21306538343429565,direct,,running
3,60,3,-0.2155294513702393,direct,,running
3,61,4,-0.21227469205856325,direct,,running
3,62,5,-0.20912219643592833,direct,,running
3,63,6,-0.20607675075531007,direct,,running
3,64,7,-0.2031432604789734,direct,,running
3,65,8,-0.2003267681598664,direct,,running
3,66,9,-0.19776838183403017,direct,,running
3,67,10,-0.19496679067611697,direct,,running
3,68,11,-0.19229146599769595,direct,,running
3,69,12,-0.18690145969390873,direct,,running
3,70,13,-0.18943977713584903,direct,,running
3,71,14,-0.19197866678237915,direct,,running
3,72,15,-0.1895729458332062,direct,,running
3,73,16,-0.19212077617645265,direct,,running
3,74,17,-0.18986592650413517,direct,,running
3,75,18,-0.19242174386978153,direct,,running
3,76,19,-0.19032184243202213,direct,,running
3,77,20,-0.19288459777832034,direct,,running
3,78,21,-0.19544759154319766,direct,,running
3,79,22,-0.19351207971572879,direct,,running
3,80,23,-0.19173344135284426,direct,,running
3,81,24,-100.0,direct,intruder,entered_big_circle
4,82,1,-0.17844459772109986,direct,,running
4,83,2,-0.17877756714820864,direct,,running
4,84,3,-0.1805767631530762,direct,,running
4,85,4,-0.18109140753746034,direct,,running
4,86,5,-100.0,direct,intruder,entered_big_circle
5,87,1,-0.17939383745193485,direct,,running
5,88,2,-0.18097447514533999,direct,,running
5,89,3,-0.17538772583007814,direct,,running
5,90,4,-0.17711644530296328,direct,,running
5,91,5,-0.17890841722488407,direct,,running
5,92,6,-0.17362126469612124,direct,,running
5,93,7,-0.17556770205497743,direct,,running
5,94,8,-0.17566848158836368,direct,,running
5,95,9,-0.1776202178001404,direct,,running
5,96,10,-0.17963438987731936,direct,,running
5,97,11,-0.17468786597251895,direct,,running
